date,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
2018-07-26,132.677,0.0,7.08,0.0,27.04
2018-07-27,132.039,0.0,8.05,0.11,28.42
2018-07-28,131.318,0.0,6.6,0.0,27.79
2018-07-29,130.679,0.0,7.13,0.0,27.78
2018-07-30,129.957,0.0,6.97,0.0,28.17
2018-07-31,129.32,0.0,7.19,0.0,28.74
2018-08-01,128.6,0.0,7.49,0.0,29.04
2018-08-02,127.88,0.0,6.68,0.0,29.24
2018-08-03,127.16,0.0,7.3,0.0,30.28
2018-08-04,126.432,0.0,7.25,0.0,30.6
2018-08-05,125.621,0.0,7.37,0.0,29.5
2018-08-06,124.903,0.0,7.25,0.0,29.59
2018-08-07,124.092,0.0,7.42,0.0,30.21
2018-08-08,123.292,0.07,6.48,0.19,28.26
2018-08-09,122.592,0.04,5.65,3.16,27.42
2018-08-10,121.892,0.01,5.94,0.66,23.54
2018-08-11,121.2,0.0,4.56,0.0,24.0
2018-08-12,120.601,0.48,6.09,0.0,26.78
2018-08-13,120.011,0.07,6.13,7.92,26.57
2018-08-14,119.421,0.01,6.36,0.0,24.26
2018-08-15,118.831,0.0,7.0,0.0,22.65
2018-08-16,118.249,0.99,5.87,0.0,24.58
2018-08-17,117.759,1.78,5.6,11.69,25.21
2018-08-18,117.27,0.15,4.95,11.58,21.36
2018-08-19,116.789,0.02,5.23,0.0,21.87
2018-08-20,116.292,0.01,5.82,0.0,24.7
2018-08-21,115.72,0.0,6.19,0.0,25.76
2018-08-22,115.232,0.0,5.82,0.0,26.69
2018-08-23,114.652,0.0,6.54,0.17,26.85
2018-08-24,114.082,0.0,5.64,0.0,25.31
2018-08-25,113.513,0.0,7.56,0.0,21.91
2018-08-26,112.942,0.0,6.05,0.0,20.68
2018-08-27,112.381,0.0,4.86,0.0,22.68
2018-08-28,111.911,0.1,5.37,0.0,26.08
2018-08-29,111.441,0.05,4.53,3.78,25.51
2018-08-30,111.002,0.01,5.02,0.0,24.24
2018-08-31,110.895,0.0,4.36,0.0,23.84
2018-09-01,110.714,0.0,5.4,0.0,23.56
2018-09-02,110.524,0.0,4.98,0.0,25.16
2018-09-03,110.335,0.0,4.72,0.0,25.57
2018-09-04,110.185,1.85,4.25,0.0,25.45
2018-09-05,110.366,1.06,4.66,20.05,24.2
2018-09-06,110.571,0.07,3.67,0.0,22.84
2018-09-07,110.965,0.01,4.2,0.0,21.19
2018-09-08,111.633,0.0,4.22,0.0,22.44
2018-09-09,112.385,0.15,3.88,0.28,24.32
2018-09-10,113.053,0.02,3.33,1.26,23.19
2018-09-11,113.813,0.0,3.41,0.2,23.17
2018-09-12,114.583,0.0,3.12,0.0,23.96
2018-09-13,115.436,0.0,2.86,0.32,21.51
2018-09-14,116.107,0.0,3.83,0.0,22.2
2018-09-15,116.778,0.0,4.09,0.0,23.3
2018-09-16,117.359,0.0,2.61,0.0,22.16
2018-09-17,117.949,0.0,3.91,0.0,23.53
2018-09-18,118.547,0.0,3.42,0.0,23.95
2018-09-19,119.219,0.0,3.25,0.1,22.78
2018-09-20,119.81,0.0,3.67,0.0,24.08
2018-09-21,120.352,0.0,3.89,0.0,25.46
2018-09-22,120.235,0.0,4.59,0.0,23.94
2018-09-23,119.936,0.0,4.72,0.0,25.4
2018-09-24,119.645,0.0,5.33,0.0,25.68
2018-09-25,119.411,0.0,5.99,0.0,18.7
2018-09-26,119.902,0.0,2.84,0.0,18.99
2018-09-27,120.409,0.0,3.23,0.0,20.85
2018-09-28,121.0,0.0,3.0,0.0,20.38
2018-09-29,121.608,0.0,3.29,0.0,22.27
2018-09-30,122.3,0.0,3.48,0.0,22.58
2018-10-01,122.892,0.0,4.22,0.0,18.87
2018-10-02,123.401,0.0,6.63,0.0,15.96
2018-10-03,124.01,0.0,2.96,0.0,16.56
2018-10-04,124.611,0.0,4.36,0.0,19.94
2018-10-05,125.23,0.0,2.73,0.0,19.12
2018-10-06,125.941,0.0,2.83,0.0,19.59
2018-10-07,126.56,0.0,2.36,0.13,18.34
2018-10-08,127.28,0.0,3.72,0.0,15.7
2018-10-09,128.0,1.61,1.67,0.43,15.37
2018-10-10,128.72,0.38,1.54,13.82,16.28
2018-10-11,129.441,0.04,1.71,0.24,18.19
2018-10-12,130.18,0.01,1.8,0.0,19.93
2018-10-13,131.02,0.0,2.25,0.0,21.48
2018-10-14,131.86,6.79,1.96,0.0,21.67
2018-10-15,132.665,1.1,1.31,41.35,16.77
2018-10-16,133.094,0.09,1.22,0.49,14.56
2018-10-17,133.624,0.01,1.38,0.0,18.03
2018-10-18,134.154,0.0,1.2,0.0,18.19
2018-10-19,134.649,0.44,1.34,0.58,18.43
2018-10-20,134.75,0.37,1.33,6.63,18.48
2018-10-21,134.75,0.03,1.2,0.04,18.62
2018-10-22,134.75,0.01,1.44,0.0,18.25
2018-10-23,134.75,0.0,1.0,0.0,14.47
2018-10-24,134.741,0.0,0.95,0.0,12.77
2018-10-25,134.64,0.0,1.77,0.0,14.89
2018-10-26,134.64,0.01,1.48,0.0,15.68
2018-10-27,134.64,0.29,0.75,1.03,15.22
2018-10-28,134.632,0.28,0.83,5.49,9.5
2018-10-29,134.522,0.03,0.58,0.5,4.99
2018-10-30,134.329,0.64,0.94,0.1,6.76
2018-10-31,134.447,3.66,1.11,8.71,10.31
2018-11-01,134.632,0.33,0.74,16.39,9.5
2018-11-02,134.54,0.04,0.46,0.1,10.29
2018-11-03,134.54,0.01,0.74,0.1,10.94
2018-11-04,134.54,0.0,0.64,0.0,9.5
2018-11-05,134.567,4.97,0.74,0.0,11.9
2018-11-06,134.86,0.86,0.89,28.42,11.17
2018-11-07,134.86,0.12,0.47,0.02,10.54
2018-11-08,134.86,1.45,0.43,0.18,11.07
2018-11-09,134.868,0.78,0.59,12.42,12.04
2018-11-10,134.96,0.09,0.75,0.0,11.75
2018-11-11,134.96,0.02,0.49,0.4,12.91
2018-11-12,134.952,0.0,0.8,0.0,16.6
2018-11-13,134.851,0.0,0.56,0.0,15.12
2018-11-14,134.75,0.0,0.47,0.0,15.6
2018-11-15,134.75,0.12,0.47,0.0,15.5
2018-11-16,134.75,0.03,0.55,1.84,13.65
2018-11-17,134.759,0.41,0.33,0.1,14.87
2018-11-18,134.859,1.02,0.43,6.42,11.53
2018-11-19,134.85,0.11,0.7,2.96,10.31
2018-11-20,134.85,0.26,0.32,0.0,10.3
2018-11-21,134.85,0.08,0.42,2.22,8.03
2018-11-22,134.85,0.01,0.21,0.0,9.61
2018-11-23,134.85,0.3,0.37,0.01,10.57
2018-11-24,134.85,0.07,0.37,2.55,6.98
2018-11-25,134.85,0.12,0.27,0.62,7.81
2018-11-26,134.841,0.1,0.37,1.23,8.13
2018-11-27,134.74,0.01,0.87,0.7,9.0
2018-11-28,134.74,0.0,0.91,0.0,9.12
2018-11-29,134.74,0.0,0.44,0.0,8.66
2018-11-30,134.74,0.01,0.49,0.38,9.74
2018-12-01,134.74,0.0,0.75,0.2,8.88
2018-12-02,134.74,0.0,0.84,0.0,9.6
2018-12-03,134.74,0.0,0.34,0.0,9.81
2018-12-04,134.74,0.0,0.45,0.0,10.21
2018-12-05,134.74,0.01,0.01,0.1,7.96
2018-12-06,134.74,0.01,0.05,0.27,8.25
2018-12-07,134.74,0.0,0.19,0.0,9.27
2018-12-08,134.74,0.0,0.55,0.1,9.55
2018-12-09,134.74,0.0,1.25,0.0,10.01
2018-12-10,134.722,0.0,1.82,0.0,10.95
2018-12-11,134.53,0.0,0.54,0.0,7.78
2018-12-12,134.53,0.0,0.14,0.0,5.11
2018-12-13,134.53,1.32,0.06,0.1,4.38
2018-12-14,134.53,0.16,0.14,8.38,5.36
2018-12-15,134.53,0.02,0.81,0.01,8.03
2018-12-16,134.53,0.45,0.5,0.0,8.67
2018-12-17,134.53,0.05,0.42,3.26,8.4
2018-12-18,134.53,0.01,0.51,0.0,6.23
2018-12-19,134.53,0.0,0.49,0.0,7.8
2018-12-20,134.53,0.0,0.63,0.2,8.76
2018-12-21,134.53,0.0,0.39,0.0,8.12
2018-12-22,134.53,0.0,0.33,0.0,8.31
2018-12-23,134.53,0.0,0.29,0.0,9.18
2018-12-24,134.53,0.0,0.25,0.2,7.97
2018-12-25,134.53,0.0,0.18,0.2,4.91
2018-12-26,134.53,0.0,0.24,0.1,4.62
2018-12-27,134.53,0.01,0.29,0.3,6.29
2018-12-28,134.53,0.0,0.21,0.3,5.38
2018-12-29,134.53,0.0,0.27,0.0,4.0
2018-12-30,134.53,0.0,0.01,0.0,3.44
2018-12-31,134.53,0.01,0.03,0.19,2.67
2019-01-01,134.522,0.01,0.12,0.2,1.95
2019-01-02,134.43,0.01,0.13,0.1,1.28
2019-01-03,134.43,0.01,0.03,0.18,1.44
2019-01-04,134.43,0.0,0.15,0.0,0.1
2019-01-05,134.43,0.0,0.18,0.0,-0.87
2019-01-06,134.43,0.0,0.17,0.0,1.13
2019-01-07,134.412,0.0,0.36,0.2,2.78
2019-01-08,134.22,0.0,0.49,0.0,3.27
2019-01-09,134.22,0.0,0.55,0.0,5.18
2019-01-10,134.22,0.0,2.03,0.0,6.78
2019-01-11,134.22,0.0,1.33,0.0,2.59
2019-01-12,134.22,0.0,0.86,0.0,2.52
2019-01-13,134.22,0.0,0.57,0.0,4.25
2019-01-14,134.22,0.0,0.97,0.0,8.77
2019-01-15,134.22,0.0,0.7,0.0,7.18
2019-01-16,134.211,0.0,0.05,0.0,3.04
2019-01-17,134.11,0.0,0.13,0.2,2.81
2019-01-18,134.11,0.0,0.32,0.2,2.46
2019-01-19,134.11,0.09,0.12,0.0,1.67
2019-01-20,134.11,0.13,0.27,2.16,2.33
2019-01-21,134.11,0.01,0.47,0.0,6.25
2019-01-22,134.11,0.0,0.66,0.1,4.3
2019-01-23,134.11,0.01,0.9,0.0,4.44
2019-01-24,134.11,0.0,1.22,0.6,6.75
2019-01-25,134.11,0.0,1.93,0.05,5.83
2019-01-26,134.11,0.0,2.54,0.0,10.85
2019-01-27,134.101,0.0,0.76,0.0,8.45
2019-01-28,134.0,0.0,1.63,0.0,7.71
2019-01-29,134.0,0.06,1.7,0.34,7.95
2019-01-30,134.0,0.09,0.89,1.3,5.55
2019-01-31,134.009,0.88,0.97,2.24,6.41
2019-02-01,134.11,1.24,0.42,8.01,8.05
2019-02-02,134.101,0.13,0.44,3.63,8.38
2019-02-03,133.992,0.02,1.31,0.0,5.22
2019-02-04,133.891,0.0,1.97,0.0,3.97
2019-02-05,133.772,0.0,1.1,0.0,6.25
2019-02-06,133.553,0.0,0.87,0.0,8.96
2019-02-07,133.225,0.0,0.19,0.0,6.93
2019-02-08,132.822,0.0,0.44,0.0,7.7
2019-02-09,132.63,0.0,0.62,0.0,8.69
2019-02-10,132.63,0.0,0.65,0.0,9.35
2019-02-11,132.638,0.0,0.97,0.0,10.32
2019-02-12,132.722,0.0,2.11,0.0,8.36
2019-02-13,132.621,0.0,0.82,0.0,7.65
2019-02-14,132.52,0.0,1.03,0.0,8.18
2019-02-15,132.52,0.0,1.44,0.0,8.24
2019-02-16,132.52,0.0,1.05,0.0,8.82
2019-02-17,132.52,0.0,1.57,0.0,10.13
2019-02-18,132.52,0.0,1.78,0.0,9.97
2019-02-19,132.52,0.0,0.87,0.0,8.43
2019-02-20,132.52,0.0,1.0,0.0,8.7
2019-02-21,132.512,0.0,0.94,0.0,8.74
2019-02-22,132.42,0.0,1.11,0.0,10.75
2019-02-23,132.42,0.0,1.85,0.0,12.33
2019-02-24,132.42,0.0,1.49,0.0,11.9
2019-02-25,132.42,0.0,1.63,0.0,11.77
2019-02-26,132.455,0.0,1.57,0.0,11.91
2019-02-27,132.893,0.0,2.08,0.0,13.75
2019-02-28,133.47,0.0,2.8,0.0,15.1
2019-03-01,133.444,0.0,2.84,0.0,12.52
2019-03-02,133.143,0.0,2.51,0.0,11.8
2019-03-03,132.932,0.0,3.75,0.0,13.35
2019-03-04,132.713,0.0,1.73,0.0,15.12
2019-03-05,132.494,0.0,2.11,0.0,13.77
2019-03-06,132.183,0.01,1.42,0.0,12.49
2019-03-07,131.864,0.0,1.4,0.79,10.3
2019-03-08,131.553,0.0,2.06,0.0,9.54
2019-03-09,131.242,0.0,2.28,0.0,10.96
2019-03-10,131.024,0.0,2.71,0.0,14.23
2019-03-11,130.731,0.0,3.91,0.0,15.47
2019-03-12,130.63,0.0,3.87,0.0,11.62
2019-03-13,130.63,0.0,1.91,0.0,12.21
2019-03-14,130.63,0.0,3.7,0.0,9.34
2019-03-15,130.639,0.0,3.6,0.0,10.54
2019-03-16,130.74,0.0,4.87,0.0,13.71
2019-03-17,130.74,0.0,3.32,0.0,16.07
2019-03-18,130.731,0.0,5.29,0.0,12.85
2019-03-19,130.63,0.0,3.39,0.0,11.62
2019-03-20,130.613,0.0,3.4,0.0,10.24
2019-03-21,130.403,0.0,2.94,0.0,9.55
2019-03-22,130.084,0.0,2.64,0.0,10.69
2019-03-23,129.774,0.0,2.76,0.0,13.12
2019-03-24,129.464,0.0,2.9,0.0,15.24
2019-03-25,129.147,0.0,3.42,0.0,16.04
2019-03-26,128.744,0.0,4.38,0.0,12.28
2019-03-27,128.307,0.0,4.16,0.0,11.98
2019-03-28,127.796,0.0,3.23,0.0,11.95
2019-03-29,127.378,0.0,2.89,0.0,12.11
2019-03-30,126.884,0.0,3.15,0.0,11.78
2019-03-31,126.566,0.0,3.15,0.0,11.36
2019-04-01,126.156,0.0,1.75,0.27,11.06
2019-04-02,125.747,0.0,1.87,0.41,13.06
2019-04-03,125.346,0.0,2.96,0.02,14.68
2019-04-04,124.945,0.0,1.52,0.0,7.21
2019-04-05,124.678,1.92,3.78,0.02,10.32
2019-04-06,124.778,0.42,2.07,16.55,9.88
2019-04-07,124.878,0.04,2.07,0.27,9.56
2019-04-08,124.978,0.01,3.61,0.13,11.49
2019-04-09,125.062,0.0,2.56,0.3,13.67
2019-04-10,124.962,0.01,3.58,0.13,12.27
2019-04-11,124.862,0.01,3.32,1.32,12.05
2019-04-12,124.762,0.0,5.24,0.1,12.72
2019-04-13,124.661,0.0,5.27,0.0,12.63
2019-04-14,124.552,0.0,5.07,0.0,15.54
2019-04-15,124.443,0.0,5.65,0.0,17.28
2019-04-16,124.235,0.0,3.16,0.75,13.71
2019-04-17,123.934,0.0,3.71,0.0,14.02
2019-04-18,123.625,0.0,3.61,0.0,14.85
2019-04-19,123.325,0.0,3.22,0.0,15.48
2019-04-20,123.025,0.24,3.7,0.0,14.49
2019-04-21,122.733,0.09,3.31,4.89,14.57
2019-04-22,122.533,0.03,1.83,0.72,12.65
2019-04-23,122.35,1.83,2.31,1.52,14.82
2019-04-24,122.333,0.36,2.29,14.95,13.41
2019-04-25,122.142,0.19,2.72,4.65,12.43
2019-04-26,122.067,0.02,3.07,0.19,13.15
2019-04-27,122.283,0.01,4.47,0.0,12.64
2019-04-28,122.7,0.0,5.8,0.0,14.39
2019-04-29,123.301,0.0,5.75,0.0,15.85
2019-04-30,123.885,0.0,4.16,0.0,15.48
2019-05-01,124.177,0.0,4.76,0.0,16.87
2019-05-02,124.377,0.0,4.69,0.0,17.93
2019-05-03,124.603,0.07,4.96,0.01,15.4
2019-05-04,125.104,0.01,1.88,2.23,9.13
2019-05-05,125.522,0.0,6.48,0.0,13.09
2019-05-06,126.032,0.0,7.34,0.0,11.71
2019-05-07,126.56,0.0,5.33,0.0,15.17
2019-05-08,127.254,0.0,4.65,0.0,18.44
2019-05-09,127.63,0.0,3.62,0.79,17.09
2019-05-10,127.621,0.0,5.1,0.35,18.25
2019-05-11,127.52,0.0,4.32,0.05,19.95
2019-05-12,127.512,0.0,7.02,0.0,15.04
2019-05-13,127.446,0.0,7.98,0.0,17.55
2019-05-14,127.764,0.0,7.42,0.0,18.08
2019-05-15,128.175,0.0,5.9,0.0,19.21
2019-05-16,128.594,0.01,6.9,0.0,19.25
2019-05-17,129.004,0.03,5.75,3.23,16.95
2019-05-18,129.432,0.01,3.23,0.95,12.35
2019-05-19,130.071,0.0,5.16,0.0,13.53
2019-05-20,130.793,0.0,5.2,0.0,13.09
2019-05-21,131.413,0.0,6.39,0.0,15.81
2019-05-22,131.899,0.0,6.33,0.0,17.45
2019-05-23,132.008,0.39,6.32,0.0,19.45
2019-05-24,132.117,1.77,5.54,7.34,21.05
2019-05-25,132.319,0.09,2.31,9.82,15.43
2019-05-26,132.42,0.02,5.58,0.75,17.7
2019-05-27,132.42,0.0,7.23,0.0,17.9
2019-05-28,132.446,0.0,6.91,0.53,18.49
2019-05-29,132.774,0.0,7.78,0.0,16.4
2019-05-30,133.304,0.0,7.75,0.0,17.47
2019-05-31,133.807,0.0,6.55,0.0,20.7
2019-06-01,134.027,0.0,6.95,0.0,21.65
2019-06-02,134.338,0.0,7.49,0.0,23.15
2019-06-03,134.54,0.0,7.72,0.0,24.97
2019-06-04,134.531,0.0,6.99,0.0,23.73
2019-06-05,134.457,0.0,7.65,0.0,22.59
2019-06-06,134.786,0.0,4.37,0.0,15.55
2019-06-07,135.224,0.0,6.0,0.0,19.66
2019-06-08,135.719,0.0,6.06,0.0,17.15
2019-06-09,135.82,0.0,6.18,0.03,21.69
2019-06-10,135.802,0.0,6.29,0.15,21.23
2019-06-11,135.609,0.01,7.46,0.33,18.26
2019-06-12,135.693,0.0,3.99,1.47,13.98
2019-06-13,135.464,0.0,6.11,0.0,17.76
2019-06-14,135.026,0.0,5.7,0.0,20.32
2019-06-15,134.495,0.0,5.32,0.0,20.97
2019-06-16,133.965,0.0,7.53,0.0,20.46
2019-06-17,133.545,0.0,6.46,0.0,22.65
2019-06-18,133.116,0.0,7.81,0.0,25.66
2019-06-19,132.586,0.0,8.54,0.0,24.27
2019-06-20,132.057,0.07,6.48,1.06,25.19
2019-06-21,131.528,0.02,5.61,2.67,23.76
2019-06-22,130.907,0.0,4.88,0.0,20.17
2019-06-23,130.403,0.0,6.79,0.0,24.65
2019-06-24,130.067,0.0,7.97,0.0,26.38
2019-06-25,129.538,0.0,7.61,0.0,25.82
2019-06-26,128.918,0.0,8.0,0.0,27.0
2019-06-27,128.29,0.0,9.39,0.0,28.84
2019-06-28,127.57,0.0,9.6,0.0,31.11
2019-06-29,126.85,0.0,8.59,0.0,33.14
2019-06-30,126.131,0.0,9.43,0.0,32.81
2019-07-01,125.413,0.0,10.19,0.0,31.17
2019-07-02,124.611,0.0,9.02,0.0,27.93
2019-07-03,123.892,0.0,7.12,0.0,28.0
2019-07-04,123.083,0.0,8.12,0.0,28.29
2019-07-05,122.283,0.0,8.29,0.0,28.16
2019-07-06,121.483,0.0,8.12,0.0,28.39
2019-07-07,120.684,0.0,7.8,0.02,29.21
2019-07-08,119.911,0.81,7.41,0.76,29.49
2019-07-09,119.304,0.49,5.19,11.51,24.03
2019-07-10,118.523,0.05,4.96,0.33,21.65
2019-07-11,117.851,0.01,7.37,0.0,26.23
2019-07-12,117.253,0.0,8.49,0.0,28.72
2019-07-13,116.574,0.0,8.66,0.0,29.32
2019-07-14,115.912,0.1,6.0,0.0,27.34
2019-07-15,115.332,0.02,4.26,3.01,22.65
2019-07-16,114.744,0.0,8.62,0.0,24.45
2019-07-17,114.077,0.0,6.93,0.39,25.97
2019-07-18,113.442,0.0,4.32,0.1,24.34
2019-07-19,112.745,0.0,7.96,0.0,25.25
2019-07-20,112.077,0.0,7.43,0.0,26.83
2019-07-21,111.317,0.0,7.7,0.0,28.5
2019-07-22,110.568,0.0,7.49,0.0,29.17
2019-07-23,109.828,0.0,8.31,0.0,30.6
2019-07-24,109.078,0.0,8.89,0.0,30.84
2019-07-25,108.339,0.0,7.98,0.0,29.58
2019-07-26,107.601,0.0,8.09,0.33,29.89
2019-07-27,106.779,0.0,3.8,0.61,24.04
2019-07-28,106.05,0.0,5.35,0.04,20.89
2019-07-29,105.337,0.0,7.82,0.0,22.4
2019-07-30,104.708,0.0,7.26,0.0,25.6
2019-07-31,104.077,0.0,8.08,0.0,22.52
2019-08-01,103.441,0.0,6.3,0.0,24.45
2019-08-02,102.731,0.0,6.57,0.12,25.39
2019-08-03,102.021,0.0,7.49,0.0,27.17
2019-08-04,101.312,0.0,7.24,0.0,28.03
2019-08-05,100.612,0.0,7.28,0.0,28.75
2019-08-06,99.913,0.0,6.96,0.0,27.45
2019-08-07,99.222,0.0,6.3,0.0,29.03
2019-08-08,98.523,0.0,4.21,0.0,26.83
2019-08-09,97.843,0.0,6.6,0.0,29.24
2019-08-10,97.153,0.0,8.43,0.0,29.92
2019-08-11,96.473,0.0,6.66,0.0,27.69
2019-08-12,95.793,0.0,5.67,0.0,24.65
2019-08-13,95.108,0.0,7.67,0.0,20.83
2019-08-14,94.364,0.0,5.95,0.0,20.51
2019-08-15,93.702,0.0,7.09,0.0,25.75
2019-08-16,93.122,0.0,7.4,0.0,24.01
2019-08-17,92.535,0.0,6.08,0.0,25.94
2019-08-18,91.876,0.0,6.75,0.0,28.12
2019-08-19,91.239,3.36,6.49,0.2,27.11
2019-08-20,90.756,3.86,3.91,29.21,22.84
2019-08-21,90.347,0.13,2.8,13.69,20.28
2019-08-22,89.946,0.02,3.93,0.0,22.53
2019-08-23,89.537,0.01,5.52,0.0,24.35
2019-08-24,89.15,0.0,5.53,0.0,25.32
2019-08-25,88.903,0.0,5.92,0.0,26.29
2019-08-26,88.577,0.0,5.9,0.0,26.48
2019-08-27,88.171,0.0,4.37,0.76,24.8
2019-08-28,87.7,0.0,3.85,0.0,23.52
2019-08-29,87.221,0.0,4.93,0.0,25.4
2019-08-30,86.751,0.0,5.03,0.0,26.4
2019-08-31,86.281,0.0,5.42,0.0,27.15
2019-09-01,85.811,0.0,4.27,0.0,26.22
2019-09-02,85.341,0.0,3.96,0.0,22.54
2019-09-03,84.872,0.0,5.27,0.02,20.29
2019-09-04,84.412,0.0,4.87,0.0,22.07
2019-09-05,83.952,0.0,5.66,0.0,22.03
2019-09-06,83.492,0.0,6.1,0.0,19.75
2019-09-07,83.051,0.0,5.11,0.0,18.45
2019-09-08,82.796,0.0,4.54,0.0,18.34
2019-09-09,82.278,0.0,5.19,0.0,19.32
2019-09-10,81.898,0.0,3.57,0.0,20.36
2019-09-11,81.519,0.0,3.54,0.34,18.57
2019-09-12,81.148,0.0,3.21,0.0,19.88
2019-09-13,80.776,0.01,4.16,0.0,23.01
2019-09-14,80.485,0.01,2.81,1.11,21.33
2019-09-15,80.185,0.0,3.06,0.83,23.5
2019-09-16,79.886,0.0,3.2,0.1,24.1
2019-09-17,79.595,0.0,3.41,0.0,24.43
2019-09-18,79.289,0.0,3.36,0.0,24.56
2019-09-19,78.926,0.0,3.53,0.34,24.63
2019-09-20,78.636,0.02,3.26,0.21,22.97
2019-09-21,78.352,0.04,3.27,1.92,22.35
2019-09-22,78.132,0.01,3.04,0.2,22.78
2019-09-23,77.906,0.0,2.71,0.34,19.89
2019-09-24,77.617,0.0,2.81,0.0,20.08
2019-09-25,77.338,0.0,3.86,0.0,22.96
2019-09-26,76.966,0.0,3.64,0.0,19.79
2019-09-27,76.676,0.0,3.18,0.0,22.16
2019-09-28,76.387,0.0,3.71,0.0,22.21
2019-09-29,76.112,0.0,2.87,0.0,21.37
2019-09-30,75.892,0.0,3.55,0.0,22.9
2019-10-01,75.712,0.0,3.54,0.0,22.27
2019-10-02,75.888,0.0,3.45,0.0,21.98
2019-10-03,76.392,0.0,4.67,0.0,17.55
2019-10-04,76.176,0.0,3.45,0.0,18.2
2019-10-05,75.887,0.0,3.61,0.0,19.7
2019-10-06,75.607,0.0,3.08,0.0,19.15
2019-10-07,75.314,0.0,2.97,0.0,18.76
2019-10-08,74.897,0.0,3.32,0.41,18.99
2019-10-09,74.611,0.0,2.45,0.0,20.13
2019-10-10,74.29,0.0,2.14,0.0,17.27
2019-10-11,74.29,0.0,2.07,0.0,17.3
2019-10-12,74.29,0.0,2.12,0.0,21.15
2019-10-13,74.29,0.0,2.46,0.0,21.96
2019-10-14,74.29,0.85,2.22,0.0,21.53
2019-10-15,74.29,0.14,0.91,10.26,15.13
2019-10-16,74.29,0.02,2.39,0.0,13.75
2019-10-17,74.29,0.0,1.61,0.0,15.95
2019-10-18,74.29,0.0,1.08,0.01,16.84
2019-10-19,74.29,0.0,1.27,0.0,18.0
2019-10-20,74.29,0.85,1.53,0.5,20.06
2019-10-21,74.296,0.08,0.84,6.29,13.1
2019-10-22,74.413,8.05,0.83,0.0,12.68
2019-10-23,75.067,1.46,0.48,47.47,10.61
2019-10-24,76.006,0.13,0.89,0.78,13.34
2019-10-25,77.163,0.02,1.1,0.05,13.42
2019-10-26,78.388,0.0,1.41,0.0,14.53
2019-10-27,79.575,0.0,1.34,0.0,16.47
2019-10-28,80.755,0.0,1.01,0.0,17.0
2019-10-29,81.03,0.0,0.76,0.0,14.66
2019-10-30,81.03,0.0,0.59,0.0,15.19
2019-10-31,81.08,0.0,0.7,0.14,15.18
2019-11-01,81.718,0.29,1.32,0.0,16.95
2019-11-02,82.772,0.13,0.76,3.63,16.71
2019-11-03,83.763,0.03,0.92,0.41,17.52
2019-11-04,84.783,0.22,1.36,0.62,12.95
2019-11-05,86.032,0.09,1.01,3.1,14.95
2019-11-06,87.379,0.01,1.12,0.0,11.35
2019-11-07,88.811,0.08,1.32,0.0,11.39
2019-11-08,90.262,0.04,0.51,1.44,8.59
2019-11-09,91.724,0.01,1.38,0.0,8.19
2019-11-10,93.215,0.0,1.2,0.16,9.57
2019-11-11,94.716,0.0,0.85,0.0,6.34
2019-11-12,96.221,0.0,1.13,0.0,8.6
2019-11-13,97.679,0.07,1.33,0.27,9.86
2019-11-14,99.223,0.38,0.75,2.24,10.73
2019-11-15,100.697,0.06,0.37,1.79,5.98
2019-11-16,102.072,0.01,0.29,0.23,4.22
2019-11-17,103.037,0.0,0.42,0.04,4.85
2019-11-18,103.837,0.0,0.64,0.0,7.5
2019-11-19,104.647,0.0,0.46,0.0,5.88
2019-11-20,105.458,0.0,0.48,0.0,5.64
2019-11-21,106.293,0.0,0.53,0.02,7.23
2019-11-22,107.317,0.28,0.42,0.0,9.04
2019-11-23,108.616,0.11,0.63,3.54,9.17
2019-11-24,109.944,0.01,0.73,0.43,8.77
2019-11-25,110.54,0.0,1.28,0.14,9.27
2019-11-26,110.54,0.03,0.74,0.0,11.46
2019-11-27,110.587,0.05,0.42,1.32,12.01
2019-11-28,111.194,0.01,0.91,0.0,12.76
2019-11-29,112.348,0.0,0.95,0.0,13.59
2019-11-30,113.778,0.02,0.77,0.0,11.56
2019-12-01,115.31,0.05,0.44,1.09,10.62
2019-12-02,116.752,0.01,0.24,0.1,8.58
2019-12-03,118.213,0.0,0.48,0.0,7.9
2019-12-04,119.693,0.51,0.22,0.0,4.46
2019-12-05,121.175,0.67,0.79,7.78,8.61
2019-12-06,122.676,0.1,0.29,0.31,9.85
2019-12-07,124.187,0.04,0.15,0.1,9.15
2019-12-08,125.707,0.02,0.07,0.2,6.58
2019-12-09,127.153,0.0,0.23,0.29,6.81
2019-12-10,127.63,0.0,1.37,0.0,9.7
2019-12-11,127.621,0.0,0.86,0.0,8.03
2019-12-12,127.529,0.67,0.89,0.1,8.45
2019-12-13,127.63,0.29,0.62,7.09,7.94
2019-12-14,127.63,0.03,1.45,0.2,13.4
2019-12-15,127.63,0.01,0.96,0.0,10.65
2019-12-16,127.647,0.0,0.61,0.0,10.72
2019-12-17,127.856,0.0,1.21,0.0,11.21
2019-12-18,128.192,0.0,0.58,0.0,12.77
2019-12-19,128.821,0.37,0.32,0.0,10.58
2019-12-20,129.585,1.8,0.83,8.35,12.12
2019-12-21,130.744,1.02,0.47,7.84,11.54
2019-12-22,132.07,0.17,0.42,4.73,10.82
2019-12-23,132.84,0.03,1.27,1.0,10.96
2019-12-24,132.84,0.01,0.92,0.0,9.44
