date,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
2005-04-03,,0.02,1.08,5.09,5.9
2005-04-04,,0.01,1.36,0.5,7.05
2005-04-05,,0.02,1.63,2.37,8.73
2005-04-06,,0.02,1.86,3.46,9.37
2005-04-07,,0.01,2.09,0.0,9.56
2005-04-08,,0.01,2.3,4.1,9.1
2005-04-09,,0.01,1.66,1.11,2.45
2005-04-10,,0.01,1.66,0.56,0.08
2005-04-11,,0.01,1.75,0.59,2.01
2005-04-12,,0.01,2.08,0.89,4.44
2005-04-13,,0.01,1.53,0.12,3.7
2005-04-14,,0.01,3.28,0.01,8.11
2005-04-15,,0.01,2.1,0.62,5.69
2005-04-16,,0.0,1.97,0.17,3.25
2005-04-17,,0.0,1.71,0.05,1.13
2005-04-18,,0.0,2.09,0.0,6.99
2005-04-19,,0.0,2.1,0.07,5.5
2005-04-20,,0.0,2.09,0.3,5.65
2005-04-21,,0.0,1.88,0.25,6.65
2005-04-22,,0.0,1.81,0.43,8.52
2005-04-23,,0.0,2.56,0.03,10.78
2005-04-24,,0.0,2.73,0.06,10.18
2005-04-25,,0.0,2.16,0.12,6.37
2005-04-26,,0.0,3.7,0.0,8.71
2005-04-27,,0.0,4.49,0.0,12.04
2005-04-28,,0.0,4.45,0.0,14.49
2005-04-29,,0.0,4.93,0.21,16.61
2005-04-30,,0.0,5.46,0.0,16.99
2005-05-01,,0.01,6.04,0.0,16.8
2005-05-02,,0.01,4.73,0.0,15.93
2005-05-03,,0.01,5.03,0.0,13.86
2005-05-04,,0.01,3.91,0.0,12.05
2005-05-05,,0.01,2.61,0.23,8.59
2005-05-06,,0.01,2.54,0.09,6.04
2005-05-07,,0.01,4.23,0.02,10.27
2005-05-08,,0.01,5.62,0.0,14.43
2005-05-09,,0.01,4.83,0.0,14.91
2005-05-10,,0.02,3.48,5.66,13.44
2005-05-11,,0.04,2.42,2.45,10.11
2005-05-12,,0.07,3.15,11.48,11.56
2005-05-13,,0.06,2.08,6.61,9.85
2005-05-14,,0.04,2.47,5.56,10.09
2005-05-15,,0.02,3.32,0.01,9.84
2005-05-16,,0.02,3.08,0.0,8.89
2005-05-17,,0.07,3.08,9.76,8.48
2005-05-18,,0.05,2.0,2.73,5.27
2005-05-19,,0.02,3.72,0.0,10.4
2005-05-20,,0.02,5.23,0.0,15.85
2005-05-21,,0.01,5.4,0.0,16.7
2005-05-22,,0.01,3.06,0.25,12.02
2005-05-23,,0.01,3.39,0.03,9.4
2005-05-24,,0.01,4.2,0.0,11.46
2005-05-25,,0.01,5.41,0.0,16.71
2005-05-26,,0.01,6.86,0.0,18.91
2005-05-27,,0.01,7.94,0.0,19.32
2005-05-28,,0.01,8.41,0.0,18.21
2005-05-29,,0.01,5.18,0.0,17.81
2005-05-30,,0.01,3.09,0.57,13.91
2005-05-31,,0.01,2.37,0.07,10.19
2005-06-01,,0.01,3.42,0.0,11.77
2005-06-02,,0.02,5.75,0.0,15.21
2005-06-03,,0.02,6.21,0.0,18.86
2005-06-04,,0.02,4.73,3.39,15.83
2005-06-05,,0.02,4.75,0.0,14.02
2005-06-06,,0.02,6.73,0.0,17.3
2005-06-07,,0.02,6.15,0.0,15.29
2005-06-08,,0.02,5.99,0.0,15.53
2005-06-09,,0.02,7.39,0.0,17.27
2005-06-10,,0.02,6.99,0.06,17.15
2005-06-11,,0.02,6.0,1.98,18.51
2005-06-12,,0.02,4.47,5.5,16.65
2005-06-13,,0.03,5.07,1.01,17.42
2005-06-14,,0.03,4.37,4.39,15.05
2005-06-15,,0.02,4.26,0.0,14.26
2005-06-16,,0.02,5.84,0.0,17.39
2005-06-17,,0.02,5.85,0.0,17.77
2005-06-18,,0.02,7.06,0.0,21.69
2005-06-19,,0.02,6.85,0.0,22.53
2005-06-20,,0.02,6.42,0.0,22.09
2005-06-21,,0.07,5.42,3.76,21.45
2005-06-22,,0.05,5.29,16.47,20.3
2005-06-23,,0.03,6.59,0.12,23.04
2005-06-24,,0.02,5.4,0.0,20.43
2005-06-25,,0.02,5.51,0.78,19.83
2005-06-26,,0.02,7.62,0.0,21.57
2005-06-27,,0.02,7.56,0.0,22.86
2005-06-28,,0.02,5.16,2.92,21.12
2005-06-29,,0.02,6.72,0.01,18.56
2005-06-30,,0.02,5.51,0.0,15.44
2005-07-01,,0.02,5.67,0.05,16.47
2005-07-02,,0.02,5.52,0.0,17.08
2005-07-03,,0.02,7.26,0.0,23.01
2005-07-04,,0.02,8.36,0.11,22.01
2005-07-05,,0.02,3.05,0.09,12.02
2005-07-06,,0.02,5.94,0.0,16.22
2005-07-07,,0.02,4.98,0.0,15.31
2005-07-08,,0.02,5.18,0.0,14.54
2005-07-09,,0.02,4.49,0.0,13.73
2005-07-10,,0.02,5.53,0.0,15.09
2005-07-11,,0.02,5.17,0.0,15.12
2005-07-12,,0.02,6.96,0.0,20.39
2005-07-13,,0.02,6.65,0.0,20.18
2005-07-14,,0.02,6.94,0.28,21.18
2005-07-15,,0.02,8.01,0.0,24.85
2005-07-16,,0.02,8.43,0.0,23.93
2005-07-17,,0.02,7.37,0.0,23.12
2005-07-18,,0.02,7.54,0.0,19.56
2005-07-19,,0.02,4.42,0.0,15.75
2005-07-20,,0.02,6.01,0.03,19.1
2005-07-21,,0.02,7.75,0.0,22.37
2005-07-22,,0.02,7.91,0.0,21.56
2005-07-23,,0.02,6.26,0.0,18.57
2005-07-24,,0.02,6.42,0.0,21.34
2005-07-25,,0.02,6.47,0.0,21.88
2005-07-26,,0.02,5.0,1.37,21.06
2005-07-27,,0.02,5.39,0.0,22.76
2005-07-28,,0.02,5.66,0.0,21.32
2005-07-29,,0.02,4.73,0.0,18.84
2005-07-30,,0.02,5.07,0.0,15.48
2005-07-31,,0.02,5.34,0.0,15.32
2005-08-01,,0.02,5.57,0.0,17.55
2005-08-02,,0.02,2.66,0.83,11.67
2005-08-03,,0.02,3.78,0.0,12.7
2005-08-04,,0.02,6.12,0.0,16.54
2005-08-05,,0.02,6.29,0.0,18.49
2005-08-06,,0.02,7.42,0.0,20.76
2005-08-07,,0.02,7.47,0.0,21.22
2005-08-08,,0.02,6.58,0.0,23.07
2005-08-09,,0.02,6.1,0.0,21.92
2005-08-10,,0.02,6.04,0.0,21.63
2005-08-11,,0.03,3.04,13.7,16.36
2005-08-12,,0.02,4.01,0.11,16.29
2005-08-13,,0.02,5.79,0.21,19.08
2005-08-14,,0.02,5.59,0.0,19.73
2005-08-15,,0.02,5.53,0.0,17.85
2005-08-16,,0.02,6.4,0.0,20.45
2005-08-17,,0.02,5.35,0.44,21.12
2005-08-18,,0.02,3.97,0.69,19.08
2005-08-19,,0.02,4.31,0.96,17.61
2005-08-20,,0.02,2.99,0.0,13.33
2005-08-21,,0.02,2.93,1.02,12.03
2005-08-22,,0.02,2.81,0.01,10.82
2005-08-23,,0.02,4.03,0.0,14.56
2005-08-24,,0.02,4.08,0.0,13.56
2005-08-25,,0.02,5.64,0.06,18.26
2005-08-26,,0.02,5.49,0.0,19.56
2005-08-27,,0.02,4.22,0.0,18.73
2005-08-28,,0.02,3.56,0.01,18.24
2005-08-29,,0.02,3.94,0.0,18.48
2005-08-30,,0.02,5.09,0.0,20.99
2005-08-31,,0.02,6.2,0.0,21.92
2005-09-01,,0.02,4.25,3.28,18.92
2005-09-02,,0.01,3.22,0.0,19.14
2005-09-03,,0.01,4.0,0.0,20.65
2005-09-04,,0.01,5.12,0.0,21.95
2005-09-05,,0.01,4.02,0.0,19.71
2005-09-06,,0.02,3.76,0.0,15.1
2005-09-07,,0.02,2.49,6.42,12.78
2005-09-08,,0.04,2.18,5.82,13.6
2005-09-09,,0.04,1.37,10.67,11.15
2005-09-10,,0.02,3.19,0.86,14.9
2005-09-11,,0.02,2.37,0.04,12.19
2005-09-12,,0.02,2.41,0.27,12.55
2005-09-13,,0.02,2.08,1.16,12.54
2005-09-14,,0.01,2.37,0.03,13.74
2005-09-15,,0.01,3.21,0.0,16.85
2005-09-16,,0.01,3.55,0.0,18.68
2005-09-17,,0.01,3.6,1.48,16.06
2005-09-18,,0.01,1.97,0.44,7.66
2005-09-19,,0.01,2.5,0.0,7.71
2005-09-20,,0.01,3.08,0.0,10.99
2005-09-21,,0.01,3.12,0.0,12.24
2005-09-22,,0.01,3.21,0.0,13.7
2005-09-23,,0.01,2.98,0.0,16.05
2005-09-24,,0.01,2.88,0.0,17.05
2005-09-25,,0.01,2.22,0.0,16.03
2005-09-26,,0.02,1.54,4.42,12.12
2005-09-27,,0.02,2.13,0.11,12.62
2005-09-28,,0.02,2.03,0.0,13.31
2005-09-29,,0.01,2.58,0.0,14.89
2005-09-30,,0.01,1.75,0.0,12.52
2005-10-01,,0.01,3.28,0.0,17.05
2005-10-02,,0.01,2.2,0.25,12.86
2005-10-03,,0.01,1.29,0.16,8.24
2005-10-04,,0.01,1.24,0.0,7.15
2005-10-05,,0.01,2.48,0.0,10.14
2005-10-06,,0.01,1.99,0.02,11.55
2005-10-07,,0.01,1.74,0.21,11.57
2005-10-08,,0.01,1.69,0.0,12.72
2005-10-09,,0.01,1.6,0.0,14.61
2005-10-10,,0.01,1.29,0.24,14.95
2005-10-11,,0.01,1.29,1.04,13.59
2005-10-12,,0.01,1.4,0.07,14.13
2005-10-13,,0.05,0.85,11.69,10.22
2005-10-14,,0.04,0.69,14.38,6.57
2005-10-15,,0.02,0.65,1.29,7.56
2005-10-16,,0.01,0.66,0.02,7.44
2005-10-17,,0.01,0.75,0.0,10.12
2005-10-18,,0.02,0.73,4.1,10.31
2005-10-19,,0.02,0.67,3.53,9.0
2005-10-20,,0.01,0.69,0.0,10.02
2005-10-21,,0.01,0.66,0.43,10.27
2005-10-22,,0.02,0.65,2.36,10.85
2005-10-23,,0.02,0.61,9.06,10.11
2005-10-24,,0.02,0.48,0.12,8.3
2005-10-25,,0.01,0.7,0.0,10.28
2005-10-26,,0.01,0.48,0.0,10.52
2005-10-27,,0.01,0.89,0.0,11.62
2005-10-28,,0.01,1.46,0.0,13.84
2005-10-29,,0.03,0.6,13.12,10.67
2005-10-30,,0.02,0.74,0.15,13.2
2005-10-31,,0.02,0.51,5.11,12.08
2005-11-01,,0.01,0.32,0.18,8.58
2005-11-02,,0.01,0.4,0.0,9.08
2005-11-03,,0.0,0.49,0.0,9.88
2005-11-04,,0.0,0.3,0.74,7.81
2005-11-05,,0.0,0.21,0.68,4.74
2005-11-06,,0.0,0.27,0.0,4.65
2005-11-07,,0.0,0.37,0.0,6.45
2005-11-08,,0.0,0.36,0.0,7.0
2005-11-09,,0.01,0.29,3.78,6.31
2005-11-10,,0.01,0.29,4.6,3.68
2005-11-11,,0.01,0.44,0.74,2.91
2005-11-12,,0.01,0.31,0.0,5.96
2005-11-13,,0.08,0.24,12.64,2.17
2005-11-14,,0.14,0.29,31.23,1.22
2005-11-15,,0.12,0.23,2.84,5.49
2005-11-16,,0.08,0.35,15.41,3.7
2005-11-17,,0.03,0.21,2.21,4.44
2005-11-18,,0.01,0.13,0.03,4.16
2005-11-19,,0.01,0.07,0.0,3.64
2005-11-20,,0.0,0.09,0.01,4.83
2005-11-21,,0.0,0.12,0.01,5.56
2005-11-22,,0.0,0.02,0.0,5.47
2005-11-23,,0.0,0.38,0.01,5.01
2005-11-24,,0.0,0.97,0.0,3.67
2005-11-25,,0.0,0.42,0.0,1.15
2005-11-26,,0.0,0.13,2.32,-1.35
2005-11-27,,0.0,0.07,0.48,-1.52
2005-11-28,,0.0,0.12,0.02,-0.93
2005-11-29,,0.0,0.09,0.0,0.07
2005-11-30,,0.0,0.2,0.4,0.92
2005-12-01,,0.0,0.23,0.04,2.35
2005-12-02,,0.16,0.45,12.72,3.61
2005-12-03,,0.15,0.07,7.03,2.7
2005-12-04,,0.05,0.36,0.11,3.88
2005-12-05,,0.02,0.11,1.54,5.02
2005-12-06,,0.01,0.12,0.39,2.0
2005-12-07,,0.0,0.07,0.93,0.76
2005-12-08,,0.0,0.11,0.0,3.14
2005-12-09,,0.0,0.29,1.32,4.94
2005-12-10,,0.0,0.27,0.17,2.68
2005-12-11,,0.0,0.72,0.0,1.76
2005-12-12,,0.0,0.94,0.0,2.71
2005-12-13,,0.0,0.74,0.0,2.2
2005-12-14,,0.0,0.47,0.18,1.45
2005-12-15,,0.0,0.42,0.03,0.29
2005-12-16,,0.0,0.38,0.0,-1.1
2005-12-17,,0.0,0.63,0.03,3.51
2005-12-18,,0.0,0.11,0.33,2.84
2005-12-19,,0.0,0.07,0.06,-1.34
2005-12-20,,0.0,0.13,0.0,-0.96
2005-12-21,,0.0,0.12,0.0,-1.12
2005-12-22,,0.0,0.37,0.0,1.74
2005-12-23,,0.0,0.41,0.0,2.79
2005-12-24,,0.0,0.21,0.0,-1.48
2005-12-25,,0.0,0.16,0.0,-2.64
2005-12-26,,0.0,0.14,0.0,-1.96
2005-12-27,,0.0,0.06,0.45,-1.31
2005-12-28,,0.0,0.07,1.61,-2.73
2005-12-29,,0.0,0.17,0.11,-2.21
2005-12-30,,0.01,0.06,4.89,-0.01
2005-12-31,,0.01,0.1,0.2,4.95
2006-01-01,,0.01,0.12,2.18,1.82
2006-01-02,,0.01,0.19,1.23,2.01
2006-01-03,,0.01,0.09,1.27,1.98
2006-01-04,,0.0,0.17,0.1,1.18
2006-01-05,,0.0,0.07,0.72,2.08
2006-01-06,,0.0,0.05,0.0,1.72
2006-01-07,,0.01,0.15,1.32,0.84
2006-01-08,,0.01,0.18,4.26,1.39
2006-01-09,,0.01,0.23,1.15,1.5
2006-01-10,,0.01,0.25,3.9,-0.22
2006-01-11,,0.01,0.09,0.84,-0.39
2006-01-12,,0.0,0.07,0.0,2.06
2006-01-13,,0.0,0.19,0.0,2.22
2006-01-14,,0.0,0.03,0.0,0.02
2006-01-15,,0.0,0.15,0.0,-1.29
2006-01-16,,0.0,0.06,0.22,0.71
2006-01-17,,0.0,0.18,0.45,-0.19
2006-01-18,,0.0,0.16,0.01,2.15
2006-01-19,,0.0,0.09,0.05,4.48
2006-01-20,,0.0,0.07,0.0,3.87
2006-01-21,,0.0,0.18,0.0,4.4
2006-01-22,,0.0,0.02,0.0,2.11
2006-01-23,,0.0,0.44,0.0,2.0
2006-01-24,,0.0,0.38,0.0,2.62
2006-01-25,,0.0,0.29,0.01,0.53
2006-01-26,,0.0,0.01,0.0,-2.32
2006-01-27,,0.0,0.45,0.01,0.24
2006-01-28,,0.0,0.15,0.16,-4.3
2006-01-29,,0.0,0.06,0.0,-6.1
2006-01-30,,0.0,0.27,0.0,-3.24
2006-01-31,,0.0,0.49,0.0,1.08
2006-02-01,,0.0,0.15,0.0,2.19
2006-02-02,,0.0,0.36,0.0,4.04
2006-02-03,,0.0,0.32,0.0,3.77
2006-02-04,,0.0,0.4,0.0,2.38
2006-02-05,,0.0,0.33,0.0,-0.99
2006-02-06,,0.0,0.82,0.0,1.09
2006-02-07,,0.0,0.83,0.0,2.27
2006-02-08,,0.0,0.7,0.11,3.4
2006-02-09,,0.0,0.97,0.0,3.19
2006-02-10,,0.0,0.59,0.06,0.87
2006-02-11,,0.0,0.54,0.0,2.64
2006-02-12,,0.0,0.49,0.0,0.87
2006-02-13,,0.0,0.72,0.0,4.79
2006-02-14,,0.0,1.28,0.0,6.23
2006-02-15,,0.0,0.66,0.0,3.89
2006-02-16,,0.0,0.62,0.0,5.02
2006-02-17,,0.0,0.67,0.0,5.16
2006-02-18,,0.0,0.9,3.79,3.56
2006-02-19,,0.03,0.71,7.12,2.73
2006-02-20,,0.02,0.6,2.08,0.85
2006-02-21,,0.01,0.43,1.18,0.38
2006-02-22,,0.0,0.41,1.63,-1.58
2006-02-23,,0.0,0.47,0.11,-0.73
2006-02-24,,0.0,0.59,0.09,-0.37
2006-02-25,,0.0,0.52,0.13,-1.29
2006-02-26,,0.0,0.53,5.68,-0.71
2006-02-27,,0.0,0.51,8.4,-1.47
2006-02-28,,0.0,0.44,1.22,-2.79
2006-03-01,,0.01,0.61,0.0,-2.61
2006-03-02,,0.01,0.67,1.04,-0.41
2006-03-03,,0.01,1.02,0.05,1.86
2006-03-04,,0.1,0.88,0.22,3.64
2006-03-05,,0.28,0.65,10.63,2.17
2006-03-06,,0.14,0.76,0.26,-0.77
2006-03-07,,0.07,0.77,0.7,0.26
2006-03-08,,0.08,1.18,0.0,4.99
2006-03-09,,0.11,1.14,0.0,7.09
2006-03-10,,0.07,0.8,1.65,3.24
2006-03-11,,0.04,1.2,1.55,4.02
2006-03-12,,0.03,1.16,2.03,5.63
2006-03-13,,0.01,0.96,0.0,4.22
2006-03-14,,0.01,1.98,0.0,8.87
2006-03-15,,0.0,2.04,0.0,9.07
2006-03-16,,0.0,2.23,0.0,8.88
2006-03-17,,0.0,1.96,0.0,8.34
2006-03-18,,0.15,1.35,4.14,6.53
2006-03-19,,0.44,0.93,14.19,5.21
2006-03-20,,0.38,1.18,3.05,5.48
2006-03-21,,0.23,1.22,0.0,4.94
2006-03-22,,0.11,1.18,0.9,5.12
2006-03-23,,0.05,1.14,0.04,4.54
2006-03-24,,0.13,1.06,5.21,6.68
2006-03-25,,0.06,1.86,0.63,8.43
2006-03-26,,0.02,2.13,0.0,10.8
2006-03-27,,0.01,2.3,0.0,12.33
2006-03-28,,0.01,1.62,1.02,8.4
2006-03-29,,0.01,2.1,0.0,5.94
2006-03-30,,0.0,2.26,0.0,9.13
2006-03-31,,0.0,1.82,0.0,10.47
2006-04-01,,0.0,2.41,0.0,11.66
2006-04-02,,0.0,2.2,0.0,8.97
2006-04-03,,0.0,2.35,0.0,7.71
2006-04-04,,0.0,2.0,0.0,8.99
2006-04-05,,0.01,2.99,0.0,10.96
2006-04-06,,0.06,2.0,5.36,7.86
2006-04-07,,0.03,1.57,1.88,6.6
2006-04-08,,0.01,1.83,0.79,8.1
2006-04-09,,0.02,2.28,0.03,9.03
2006-04-10,,0.18,2.06,9.58,7.9
2006-04-11,,0.05,1.51,0.29,1.36
2006-04-12,,0.01,3.01,0.0,4.9
2006-04-13,,0.01,2.82,0.0,4.78
2006-04-14,,0.01,3.4,0.0,9.12
2006-04-15,,0.01,3.32,2.28,11.78
2006-04-16,,0.02,2.18,1.42,8.44
2006-04-17,,0.37,1.84,12.86,7.52
2006-04-18,,0.29,1.35,4.21,3.42
2006-04-19,,0.07,2.02,0.38,4.61
2006-04-20,,0.04,2.88,3.1,7.64
2006-04-21,,0.07,3.0,3.55,9.3
2006-04-22,,0.2,2.45,8.31,9.08
2006-04-23,,0.06,2.05,0.36,8.16
2006-04-24,,0.02,2.57,0.0,10.15
2006-04-25,,0.01,3.64,0.0,12.18
2006-04-26,,0.01,2.8,0.0,10.54
2006-04-27,,0.01,3.59,0.0,10.71
2006-04-28,,0.01,2.67,0.53,8.01
2006-04-29,,0.0,2.34,0.01,5.67
2006-04-30,,0.0,2.49,0.0,4.77
2006-05-01,,0.01,3.55,0.0,7.73
2006-05-02,,0.01,3.78,0.0,10.72
2006-05-03,,0.01,4.35,0.01,13.14
2006-05-04,,0.01,3.17,0.38,10.99
2006-05-05,,0.01,2.81,0.12,11.3
2006-05-06,,0.12,2.62,1.44,11.97
2006-05-07,,0.22,1.89,12.33,9.21
2006-05-08,,0.07,2.5,2.5,9.12
2006-05-09,,0.02,2.82,0.11,5.76
2006-05-10,,0.02,3.53,0.0,9.29
2006-05-11,,0.1,3.83,0.0,12.05
2006-05-12,,0.47,3.54,13.93,12.8
2006-05-13,,0.63,3.03,11.23,12.24
2006-05-14,,0.43,3.0,2.02,11.34
2006-05-15,,0.3,4.12,0.0,15.29
2006-05-16,,0.33,4.39,9.27,15.48
2006-05-17,,0.12,4.96,0.0,18.11
2006-05-18,,0.04,4.73,0.0,19.61
2006-05-19,,0.02,3.35,0.0,12.43
2006-05-20,,0.01,4.27,0.0,13.0
2006-05-21,,0.01,3.6,0.0,13.09
2006-05-22,,0.01,4.4,0.0,13.53
2006-05-23,,0.01,3.55,0.0,7.99
2006-05-24,,0.01,2.72,0.0,5.52
2006-05-25,,0.01,4.63,0.06,10.58
2006-05-26,,0.01,5.58,0.0,12.54
2006-05-27,,0.01,5.13,0.0,16.01
2006-05-28,,0.01,5.73,0.0,18.64
2006-05-29,,0.01,5.42,0.74,18.7
2006-05-30,,0.01,4.18,0.0,12.29
2006-05-31,,0.01,3.97,0.0,7.69
2006-06-01,,0.01,3.63,0.0,6.33
2006-06-02,,0.02,4.92,0.0,10.86
2006-06-03,,0.02,4.08,0.0,9.3
2006-06-04,,0.02,4.93,0.0,10.88
2006-06-05,,0.02,5.68,0.0,14.71
2006-06-06,,0.02,5.76,0.0,15.56
2006-06-07,,0.02,6.44,0.0,18.64
2006-06-08,,0.02,5.74,0.0,19.52
2006-06-09,,0.02,6.64,0.0,20.02
2006-06-10,,0.03,5.34,6.62,16.54
2006-06-11,,0.02,4.35,0.02,16.17
2006-06-12,,0.02,5.86,0.0,18.41
2006-06-13,,0.02,6.58,0.0,16.82
2006-06-14,,0.02,5.59,0.0,15.92
2006-06-15,,0.02,5.5,0.0,17.28
2006-06-16,,0.02,4.67,0.02,17.3
2006-06-17,,0.03,3.95,4.92,15.5
2006-06-18,,0.03,3.31,7.9,14.23
2006-06-19,,0.05,4.41,0.91,16.95
2006-06-20,,0.36,4.56,26.22,16.81
2006-06-21,,0.25,3.52,7.41,14.33
2006-06-22,,0.09,4.89,0.0,17.14
2006-06-23,,0.04,5.42,0.06,18.52
2006-06-24,,0.49,4.98,5.8,19.67
2006-06-25,,1.47,3.09,58.34,14.43
2006-06-26,,1.04,3.91,0.02,14.45
2006-06-27,,0.76,4.42,0.0,15.54
2006-06-28,,0.83,4.18,14.16,16.03
2006-06-29,,0.48,3.82,0.53,16.08
2006-06-30,,0.25,4.48,0.32,16.78
2006-07-01,,0.14,5.38,3.92,20.37
2006-07-02,,0.06,5.8,0.01,21.15
2006-07-03,,0.03,5.39,0.0,19.15
2006-07-04,,0.02,4.81,0.1,17.03
2006-07-05,,0.06,6.16,0.0,17.6
2006-07-06,,0.12,3.7,9.1,13.84
2006-07-07,,0.04,4.2,0.0,13.59
2006-07-08,,0.02,5.5,0.0,17.35
2006-07-09,,0.02,6.32,0.0,20.89
2006-07-10,,0.02,5.76,0.0,21.7
2006-07-11,,0.02,6.42,0.0,22.73
2006-07-12,,0.02,3.74,0.0,17.57
2006-07-13,,0.02,4.47,0.0,18.72
2006-07-14,,0.02,4.89,0.54,18.94
2006-07-15,,0.02,5.73,0.34,21.18
2006-07-16,,0.02,4.51,0.48,20.48
2006-07-17,,0.02,4.89,0.13,20.44
2006-07-18,,0.02,5.35,0.48,21.92
2006-07-19,,0.06,4.83,5.04,20.48
2006-07-20,,0.14,4.01,15.16,18.14
2006-07-21,,0.05,5.49,0.0,20.2
2006-07-22,,0.03,5.7,0.76,20.58
2006-07-23,,0.02,5.06,0.0,18.47
2006-07-24,,0.02,5.67,0.0,20.68
2006-07-25,,0.02,5.5,0.04,21.74
2006-07-26,,0.02,5.25,1.73,20.93
2006-07-27,,0.02,6.05,0.0,21.15
2006-07-28,,0.02,4.05,0.25,17.47
2006-07-29,,0.02,3.88,0.0,15.07
2006-07-30,,0.02,5.76,0.0,20.19
2006-07-31,,0.02,5.37,0.0,19.99
2006-08-01,,0.02,4.86,0.0,18.89
2006-08-02,,0.02,4.43,0.0,16.76
2006-08-03,,0.02,5.17,0.0,18.77
2006-08-04,,0.02,3.52,0.17,14.26
2006-08-05,,0.02,3.65,0.0,13.57
2006-08-06,,0.02,4.45,0.0,15.35
2006-08-07,,0.02,3.85,0.0,15.17
2006-08-08,,0.02,4.23,0.0,16.05
2006-08-09,,0.02,3.44,0.0,14.67
2006-08-10,,0.02,3.92,0.0,15.41
2006-08-11,,0.02,4.82,0.0,15.82
2006-08-12,,0.02,4.75,0.0,14.56
2006-08-13,,0.02,3.45,0.0,11.9
2006-08-14,,0.02,3.51,0.0,11.02
2006-08-15,,0.02,3.83,0.0,14.03
2006-08-16,,0.02,3.19,0.0,13.48
2006-08-17,,0.03,2.82,6.18,12.98
2006-08-18,,0.02,2.02,2.94,10.93
2006-08-19,,0.02,2.86,0.03,12.07
2006-08-20,,0.02,3.09,0.0,12.08
2006-08-21,,0.02,3.95,0.0,14.35
2006-08-22,,0.02,4.54,0.0,16.98
2006-08-23,,0.02,4.91,0.0,19.5
2006-08-24,,0.02,4.21,2.38,18.23
2006-08-25,,0.02,2.59,0.0,13.79
2006-08-26,,0.02,3.51,0.0,14.83
2006-08-27,,0.02,2.81,0.0,12.68
2006-08-28,,0.02,3.5,0.0,16.06
2006-08-29,,0.02,3.89,0.0,16.92
2006-08-30,,0.02,4.15,0.0,17.19
2006-08-31,,0.02,3.06,0.0,14.52
2006-09-01,,0.01,4.52,0.0,19.57
2006-09-02,,0.01,4.43,0.0,20.76
2006-09-03,,0.01,3.7,0.0,19.76
2006-09-04,,0.01,4.44,0.0,21.57
2006-09-05,,0.01,4.47,0.0,22.49
2006-09-06,,0.01,4.34,0.0,22.63
2006-09-07,,0.01,4.01,1.32,21.96
2006-09-08,,0.01,2.73,0.04,18.49
2006-09-09,,0.01,3.59,0.0,20.76
2006-09-10,,0.02,3.05,1.16,19.56
2006-09-11,,0.03,2.85,6.74,18.44
2006-09-12,,0.02,2.14,3.98,15.51
2006-09-13,,0.03,1.89,4.53,14.42
2006-09-14,,0.03,1.53,6.95,12.72
2006-09-15,,0.03,1.23,3.91,8.44
2006-09-16,,0.02,1.34,0.89,6.68
2006-09-17,,0.02,1.26,0.04,8.28
2006-09-18,,0.02,1.95,0.12,12.93
2006-09-19,,0.01,2.1,0.01,13.01
2006-09-20,,0.01,2.72,0.0,15.77
2006-09-21,,0.02,3.28,0.0,17.31
2006-09-22,,0.03,1.6,8.77,13.06
2006-09-23,,0.02,1.68,0.52,11.79
2006-09-24,,0.02,1.74,0.0,12.21
2006-09-25,,0.02,1.2,4.09,9.09
2006-09-26,,0.02,1.93,0.03,11.59
2006-09-27,,0.02,1.93,0.0,12.72
2006-09-28,,0.02,2.78,0.0,16.58
2006-09-29,,0.01,1.73,0.09,14.62
2006-09-30,,0.01,1.5,0.29,14.45
2006-10-01,,0.01,1.31,2.95,13.51
2006-10-02,,0.01,1.44,0.12,13.85
2006-10-03,,0.01,1.96,1.29,15.68
2006-10-04,,0.01,0.96,1.69,8.99
2006-10-05,,0.01,1.01,0.36,8.61
2006-10-06,,0.01,1.01,0.02,9.16
2006-10-07,,0.01,1.6,1.83,13.86
2006-10-08,,0.01,1.11,0.03,12.42
2006-10-09,,0.01,1.52,1.32,15.08
2006-10-10,,0.01,1.23,0.0,14.44
2006-10-11,,0.01,1.11,0.02,13.31
2006-10-12,,0.01,0.81,2.28,9.35
2006-10-13,,0.01,0.72,0.0,6.96
2006-10-14,,0.01,1.3,0.0,11.46
2006-10-15,,0.01,1.43,0.0,12.02
2006-10-16,,0.01,1.03,0.0,11.97
2006-10-17,,0.01,1.07,1.52,12.64
2006-10-18,,0.02,0.72,7.09,10.02
2006-10-19,,0.03,0.69,5.59,10.31
2006-10-20,,0.04,0.65,6.09,9.08
2006-10-21,,0.03,0.66,5.29,9.73
2006-10-22,,0.02,0.62,0.11,10.59
2006-10-23,,0.02,0.73,5.2,11.81
2006-10-24,,0.02,0.58,2.77,8.88
2006-10-25,,0.01,0.81,0.12,12.58
2006-10-26,,0.01,0.84,0.91,13.1
2006-10-27,,0.01,0.56,0.11,11.11
2006-10-28,,0.01,0.69,0.0,13.71
2006-10-29,,0.01,0.78,0.0,17.36
2006-10-30,,0.01,1.09,0.0,17.2
2006-10-31,,0.01,0.6,0.0,15.35
2006-11-01,,0.0,0.42,0.0,12.06
2006-11-02,,0.0,0.29,0.0,7.08
2006-11-03,,0.0,0.22,0.0,6.92
