SNCZI,e0_emo1_01,e0_emo1_02,e0_emo1_03,e0_emo1_04,e0_emo1_05,e0_emo1_06,e0_emo1_07,e0_emo1_08,e0_emo1_09,e0_emo1_10,e0_emo1_11,e0_emo1_12,e0_emo1_year,pr_emo1_01,pr_emo1_02,pr_emo1_03,pr_emo1_04,pr_emo1_05,pr_emo1_06,pr_emo1_07,pr_emo1_08,pr_emo1_09,pr_emo1_10,pr_emo1_11,pr_emo1_12,pr_emo1_year,ta_emo1_01,ta_emo1_02,ta_emo1_03,ta_emo1_04,ta_emo1_05,ta_emo1_06,ta_emo1_07,ta_emo1_08,ta_emo1_09,ta_emo1_10,ta_emo1_11,ta_emo1_12,ta_emo1_year,dis_efas5_01,dis_efas5_02,dis_efas5_03,dis_efas5_04,dis_efas5_05,dis_efas5_06,dis_efas5_07,dis_efas5_08,dis_efas5_09,dis_efas5_10,dis_efas5_11,dis_efas5_12,dis_efas5_yrmean,dis_efas5_yrmax,dis_efas5_yrmin
1146,0.628497781634389,1.26549268258104,2.3041181679694884,3.5023902082684066,4.851588277290061,6.167485770793876,6.98457412589214,6.14979529287575,3.9911458464583967,2.1524866133607845,0.8963902745885078,0.5601150376698547,3.2992590631203864,4.005861433618111,4.174229941394366,4.055308069500303,3.4228374355745435,1.5707724775901868,0.4555916326048765,0.01990918955118837,0.08863076071888991,1.2088402902304707,3.336297029458425,4.831748954748389,5.5315418872272275,2.7168773469316236,8.831538507476347,9.613711536249403,11.568713241308666,13.363158925374348,16.652042429934266,20.43012387054135,23.679348860784476,24.25796918598671,20.79725356535478,17.218184811861516,12.418424304085548,10.064571747041052,15.77644432729785,1.090557184750732,1.402103004291845,1.6259042033235596,1.2064949494949482,0.6826979472140758,0.34642424242424247,0.2127663734115352,0.1968132942326493,0.20507070707070643,0.2231280547409563,0.4169393939393918,0.8678690127077194,0.7030766456389628,5.125757575757578,0.18696969696969692
1156,0.32109857040943574,0.6243698671537595,1.3533704677143317,2.1193347623741086,3.0395423045722385,3.8805563190970758,4.22490135636381,3.6668632415615803,2.2712271441112866,1.163399048695816,0.4393776258759464,0.3764147124256229,1.9643443021666023,4.1211850007578095,3.6769195339917764,3.4420991290644274,3.820325535204205,3.194473199338087,2.8114497781087966,1.7682894634275004,1.7200873462687667,2.510270332736363,3.382140911045759,5.312441553962253,4.324508578782603,3.334815314513942,2.0285380993451274,2.6959825277847114,4.835231527125322,6.780068201451289,10.341859983318537,13.876682584454315,16.082417935569964,16.576343637058113,13.344930200384121,10.168332298086884,5.273774613330912,2.893246142684123,8.77529442330052,2.668905180840673,2.7570386266094458,3.1111534701857306,3.2571414141414152,2.34641251221897,2.229212121212132,1.6748973607038289,1.441466275659833,1.342565656565661,1.5603616813294277,2.059393939393949,2.5929618768328555,2.250015170796216,12.478181818181815,1.1312121212121211
1157,0.37968730497522357,0.9209354725934149,2.0210047215660296,3.0586943257938732,4.490183910316736,6.054824870764607,7.075596030972687,6.259895328086376,3.8453071022876584,1.7406191714290067,0.5563286318663612,0.3458902169432134,3.075117239682267,2.29716155440748,1.8936206272107752,2.10531716087534,2.3497372067064832,1.5377311147567347,0.651258338548624,0.2566692414864231,0.310816993793454,1.4876067946179337,3.958746152460431,3.1638100342517554,3.060682714548345,1.923088980396229,4.9128700004628145,6.210456342852071,8.545884553970312,10.314063376609726,13.953686884770995,18.441611009655578,21.726899704509,21.777647385732404,18.09565465137212,13.400193484764062,8.287761038297203,5.747313333857342,12.653432608295518,1.4815640273704718,1.1218562231759581,1.0897458455522933,1.1638484848484827,0.8343206256109423,0.44893939393938764,0.2726979472140788,0.2701955034213127,0.3281414141414137,0.9871456500488673,1.7409999999999977,1.6866764418377294,0.9512687032008832,5.995454545454545,0.2699999999999998
1165,0.300470615380412,0.5785367220316417,1.3838155695391074,2.1962589366267427,3.192692914899377,4.103403119788025,4.491881589852237,3.875158068255129,2.341575108212654,1.1093200404389978,0.39272577738356446,0.2852589642181595,2.029213063025571,3.891826079996703,3.4777077547501367,3.352081193771661,3.5411603874545734,2.8606708189028742,2.4677719559638076,1.5122947482699902,1.4931847732094228,2.3060740994053748,3.1374666777844307,4.814088033598312,4.106140107734009,3.0748216908609023,3.0420300480572804,3.7783496828597136,6.056040277850258,7.996419150909089,11.595171139270562,15.217019759284126,17.503424232423246,17.97446000983871,14.687047339449025,11.369572934735556,6.386319546672431,3.7628342643806225,9.98165384602869,2.6277223851417353,2.667671673819741,2.828846529814266,2.633919191919192,1.908172043010758,1.697989898989906,1.2130498533724432,1.0531964809384164,1.1130303030303017,1.4686608015640255,2.1767272727272706,2.5162365591397857,1.9879248151853137,11.466363636363633,0.8209090909090909
1167,0.39939252383832186,1.092372118467425,2.1906792281426757,3.404155724217193,4.922606250407759,6.504708983681419,7.300354731980191,6.327370556918058,3.924719422393375,1.9680792266905367,0.6605665392157707,0.30324372320726356,3.26205060333165,1.377039064722791,1.2605902159917144,1.4831118639023881,1.4098193723584846,0.9637143109726877,0.27645431009418964,0.028419216277133497,0.09824550636006858,0.8116339568879204,1.3431742056620506,1.8065865514292105,1.7508246857438476,1.0489398778263581,5.249696673943733,6.8108510448229636,9.249374846996101,11.506141760132529,15.576939460702189,20.285624740099667,23.479638760623576,23.303020046603294,19.17077489332719,14.69236884135771,9.062030307301367,6.333646931280387,13.764877830170812,0.19521994134897225,0.2306437768240339,0.24844574780058581,0.24395959595959552,0.20205278592375328,0.15563636363636393,0.11087976539589406,0.08781036168132919,0.08515151515151476,0.09700879765395876,0.12077777777777776,0.1448093841642226,0.1597745317536469,0.38060606060606056,0.07606060606060608
1172,0.4234923064560317,1.033703157046706,2.2312425845471062,3.4201989126927925,4.928904386909127,6.5604039062153205,7.344012538475492,6.369282980934733,3.8992935138519362,1.8660649489156196,0.624830981746617,0.3727691958960872,3.2689108945102805,1.2921897863418368,1.1829087956396511,1.400807219764178,1.6706453362167013,1.1021467154605666,0.5842631443400428,0.0820952474523642,0.20159343146005923,0.9328534724205677,1.69293194306384,1.6957455082485045,1.8336366924702998,1.1380957972281722,6.4625199120710235,8.199247047345079,10.917177854023896,13.185142590542032,17.52081643987378,22.662429724799264,26.331591709617996,26.077247136732232,21.385459200541177,16.26760687319997,10.310420879330298,7.394066204292334,15.600520687810764,0.02282502443792748,0.02078326180257492,0.02125122189638299,0.02103030303030281,0.017419354838709464,0.014353535353535174,0.012121212121211963,0.009931573802541418,0.011212121212121064,0.014926686217008572,0.01802020202020179,0.018533724340175715,0.016847904148151113,0.03969696969696972,0.006969696969696969
1188,0.3321632028758555,0.7875989674082897,1.850798782365413,2.978523725331432,4.372180373554472,5.893796704995512,6.63718971875173,5.716359503457973,3.4445719211390524,1.5104889850098484,0.4703136664975171,0.30278268284760673,2.8699862771919977,1.7603214517138346,1.7494235716237039,1.7808747626995833,2.0423257638888455,1.4291737735343601,0.6287214600538125,0.27761983289178516,0.29072382416665365,1.117034915852304,3.1466747990671458,2.611408858193494,2.3770752718125014,1.5998389810099645,4.226886659647126,5.774572074367333,8.167023753199294,10.113208768584512,14.110234263821898,18.886885516812104,22.170334769367354,22.17631028847494,18.20742636304913,13.255344951840323,7.7999112572031795,5.074538860582944,12.533899261463217,0.9234506353861148,0.9564377682403412,0.9125708699902222,0.8793030303030297,0.5574486803519045,0.2414545454545429,0.13620723362658668,0.13233626588465108,0.186070707070706,0.6954349951124108,1.3247171717171695,1.2009286412512195,0.676959707109268,8.473030303030303,0.12999999999999992
1197,0.48900287326712993,0.9844119050599986,2.133845983828734,3.284015926568195,4.67883301841665,6.304749939899252,7.163197141472079,6.179433601459567,3.7480321424175993,1.7233313833630097,0.6482221668868354,0.4469835147305318,3.1612051621130135,1.3587733806112916,1.3124686258224707,1.4161789152018478,1.7870759200595785,1.4348285473677918,0.7680673154434275,0.31184504771760924,0.3729999175793499,1.0456760156975113,2.215487578048746,1.928494265004808,1.7280842375265102,1.3057925254887732,5.6168995120589695,7.023460219218496,9.62855552321888,11.732000358176954,15.8553797874749,20.859371233468103,24.22162371902988,24.083165297410357,19.735811552375253,14.799144549104126,9.267948466479176,6.456323448284543,14.145967159008476,0.39962854349950977,0.4021459227467798,0.4018963831867051,0.4071010101010098,0.3116520039100673,0.20898989898989664,0.13286412512218804,0.13073313782991017,0.14070707070706914,0.20251221896382976,0.4201616161616151,0.4456011730205267,0.29962696354971197,1.8175757575757576,0.12909090909090903
1198,0.5356809033292828,1.198171218721268,2.438564249613884,3.6618706219124073,5.241175074847679,6.996659382666,8.053094518266231,6.996268080359913,4.335887767088534,2.1865323692531065,0.7879670461018881,0.4703318938059425,3.5890733857108894,1.92591620220988,2.0267299903817015,2.196952076905561,2.389367068784001,1.273978230706507,0.31321355614145613,0.03982855741914183,0.09951905639207616,1.0486519942125965,2.843387426391976,2.698125855143845,3.1773537941031678,1.667346063023155,8.889799400697939,10.22055203669061,12.755317474973051,14.790123048454824,18.43469160533021,22.826105669772986,26.103888428688983,26.33438806543136,22.708744845727477,18.29628890047791,12.810765619952269,10.025779264530245,17.05379681013995,0.08526881720430173,0.08679184549356292,0.09267839687194583,0.09145454545454589,0.09103616813294271,0.08341414141414195,0.07218963831867087,0.0643695014662757,0.06002020202020203,0.06326490713587493,0.06803030303030311,0.07502443792766396,0.07775403257819603,0.11454545454545455,0.045757575757575775
1199,0.24694891141971861,0.5136202816202097,1.2916188073268966,2.1371677458888354,3.0749888131112764,3.8720607461050305,4.216660707227645,3.6131834721635165,2.2390352001093854,0.9491365975531898,0.2847045284824759,0.2431815464851014,1.8979235899617406,2.7120497364946616,2.5397619641584077,2.608695547767441,2.969557058614046,2.4100541240584725,1.8803146501921937,0.9748551957960171,1.2430973352286518,2.024435286351475,3.604169219594077,3.770109733167831,3.1757584998256894,2.490539285037296,1.4556511004827735,2.2613430004914155,4.153350640400354,5.668051867702543,8.862596091279944,12.385118473178208,14.633501635035929,14.915123264577499,12.382514833440684,8.9952159190108,4.409245351674694,2.2814965274404346,7.730259485980349,1.4468230694037256,1.4498927038626728,1.4583577712610067,1.5814545454545559,1.4649462365591555,1.3222323232323356,1.2027956989247393,1.1946236559139927,1.203595959595978,1.250791788856318,1.3643636363636453,1.5018279569892579,1.3695529514774973,6.112424242424242,1.1569696969696974
1226,0.20169157810265792,0.44278686491936414,1.0570164572516727,1.8036210236976844,2.722520941717301,3.3633874809200113,3.7037828437044475,3.124174792629067,1.875223082243794,0.8005219055002852,0.26425223465183706,0.15417759338255144,1.6328343013584707,2.9631950075145017,2.673552429171373,2.833255488705664,3.8274813934963086,3.2792658790914597,2.898024261134413,1.9903459527776945,2.1450745772410142,2.8415670911066537,4.111174427935369,4.397059288234309,3.398427097445931,3.112383389383364,-1.7582877462862727,-1.2628335269186006,0.9846464085553337,2.969277754696933,6.875235966877431,10.525190135746291,13.183633038724972,13.560051327227148,9.797415450681942,6.2730491118506055,1.3541405266978674,-1.0773741070473364,5.155438374177075,1.431661779081133,1.5150858369098703,2.1717693059628527,2.893494949494948,3.538387096774193,2.6288080808080836,1.3794428152492677,1.1622873900293245,1.3164444444444419,2.0782013685239518,2.157232323232322,1.6630889540566922,1.9954496571372826,9.873636363636365,0.6121212121212122
1255,0.7594883184832678,1.4281906652636027,2.4050442322957553,3.6222022013230757,4.872045322597201,6.097367655147206,6.493499019395338,5.745605096322933,3.947682150084563,2.1759852204155012,1.0245578676010623,0.6167329825708535,3.2751131562215825,1.8458519346649256,1.5576355470568761,2.0379962008444177,1.3555084011410456,0.7109420324490475,0.15299591257029937,0.013508397805661997,0.06017332007782579,0.7866538489681922,1.636139957711077,2.384301297164597,2.370062737219274,1.2410663976796394,9.434013985883979,10.1851033141173,11.77532585520199,13.567484231428667,16.628807317709526,20.396586118563256,22.93834244214428,23.574031978991258,20.810928483442826,16.98668349313596,12.818345249060428,10.453505844198247,15.827746137790582,0.5121603128054728,0.45373390557939813,0.47994134897360646,0.2949191919191912,0.12717497556207252,0.020575757575758132,0.010048875855327299,0.010723362658846361,0.04021212121212119,0.10810361681329456,0.2931111111111109,0.46792766373411476,0.2339677416427919,2.9857575757575754,0.0
1257,0.4827251685282556,0.8692403128410614,1.928504354297707,2.9174097191203723,4.10269681822403,5.595301506736062,6.384237750650967,5.491984207492653,3.2750399342691057,1.4922327295542928,0.6132924688641688,0.4858029573282024,2.8145538357274984,1.9030676366469321,1.4431938259537476,1.493746093142579,1.8779831724739964,2.000326931699751,1.2779041974207932,0.6210074146278032,0.5683774476317438,1.118117251276154,1.9877950909461533,2.35020637702305,1.8713325518888673,1.5422657200212564,3.1325474430753224,4.237051070643821,6.693653558786022,8.621273591941355,12.47029712845736,17.279565020281858,20.451939052384155,20.414150649151843,16.27611835412305,11.794487901680164,6.550741123562359,4.197677993761851,11.048259003557133,0.22245356793743765,0.2583261802575096,0.2061681329423258,0.22693939393939316,0.23648093841642112,0.16202020202020123,0.09735092864125078,0.07827956989247276,0.07832323232323228,0.08912023460410508,0.14539393939393824,0.2266568914956,0.16845444564667542,0.6978787878787881,0.06666666666666667
1272,0.3868205305306391,0.611410109570066,1.4532354105690009,2.4104572020997903,3.457581018131383,4.3926235199576675,4.901552350406889,4.118150470893054,2.428244845975529,1.0443174273562221,0.41512308319975594,0.33368005993982736,2.171753788420041,1.1296425921110052,0.8984679596037943,1.542892743834501,2.2814843843644015,2.36946499007556,2.2673815568237603,1.5411559348858352,1.934875162055248,2.316818647754774,2.317359846285139,2.05638227535534,1.212907977617402,1.8249090237740486,2.4253048021237085,3.1072842285692563,5.3200996471741915,7.389825082619232,11.367012042657837,15.622407363159487,18.510161020422494,18.604091469027313,14.643640160560608,10.794980640174003,5.755046249132114,3.1246074992898882,9.759596747912777,0.3980840664711627,0.4249892703862661,0.5352101661779084,0.6023939393939399,0.6984066471163248,0.5712323232323235,0.33939393939393975,0.3097947214076249,0.34937373737373634,0.4797360703812317,0.5665454545454551,0.4793743890518082,0.4794508933938533,3.006363636363637,0.1990909090909091
1285,0.3850354033311554,0.8718753119474957,1.8656225782452207,2.8816232333881686,4.10019659693057,5.397603041836709,6.289406129458549,5.253616556044547,3.085966979373585,1.434255488544615,0.49336562442282833,0.32952123306952696,2.7098930646527575,0.6169496118185179,0.5640388191493584,0.881153018788915,1.386194522764609,1.426443625516077,1.2668599128611948,0.7438517694708356,1.0542437035997891,1.257627398634801,1.2572552120904663,0.9950394886801965,0.6882939025192301,1.0125203287455335,3.2103199649430114,4.501736003138093,6.8631534202753555,9.078321267047313,13.153771169257887,17.68896335881166,20.993827529899768,20.938917892769286,16.720881644643917,12.347008439802355,6.908429654473333,4.119015720572536,11.415553006167288,0.1493939393939391,0.1457832618025742,0.1373900293255122,0.15091919191919148,0.15916911045943283,0.16456565656565583,0.15072336265884556,0.1463245356793735,0.14603030303030237,0.14934506353861093,0.15047474747474654,0.1470674486803506,0.14976149094810617,0.263939393939394,0.12090909090909092
1290,0.8336281115829878,1.3451421877505185,2.5554910781096853,3.8148724923832247,5.318953375312939,6.882773621274968,7.789068183591289,6.570504735292228,4.051841307649709,2.020398569509081,0.9790018631860313,0.7089188539037046,3.5854285210986756,0.6815239675265654,0.5426703356336322,0.7301830282982872,1.2148147322439748,1.0353163575461337,0.7608925737370031,0.5919820057894608,0.4897578237569169,0.8840367093828102,0.947896531295989,0.9889588894750546,0.567582817952115,0.7862146137066517,6.814925505891661,8.378750688943995,11.12758597106703,13.546913607192762,17.732597195391314,22.1577884115354,24.815410337140484,24.7826855884153,20.765998133264407,16.340534133295858,10.695822940450727,7.220698296264057,15.402097617415754,0.012258064516129005,0.00862660944206007,0.01052785923753664,0.019404040404040424,0.013225806451612879,0.008505050505050496,0.007996089931573797,0.005816226783968715,0.02091919191919195,0.01578690127077222,0.01885858585858585,0.009755620723362632,0.012620482843254,0.6254545454545455,0.0
1306,0.4475814769060905,0.7984236760400716,1.7933694085184546,2.7759154855301884,3.9411042586100065,5.203989175835041,5.97442600873908,5.027414307333274,2.985714271393689,1.3641868712324086,0.5370560116341545,0.41497794093046597,2.6160283514104767,0.8137101249788448,0.762215076840049,1.0800803080649513,1.5766825272539404,1.5488680155821717,1.2005947374752863,0.7521783835684765,0.6654149332477047,1.086161920720608,1.3493557282280129,1.3051974558511354,0.9454795636604463,1.0907648540738486,3.8258091105332093,4.860288803061958,7.243026093187454,9.347422519950854,13.409270022272015,17.8982638253106,20.824206052054873,20.869698524475098,16.86184007230431,12.633815933881966,7.282416452211563,4.6634630171567535,11.6813170995127,0.017869012707722412,0.015783261802575048,0.023509286412512227,0.029353535353535395,0.023636363636363653,0.013474747474747441,0.010166177908113376,0.008269794721407615,0.013747474747474717,0.016637341153470167,0.018020202020201978,0.013528836754643173,0.016994646668798886,0.21060606060606055,0.0
1321,0.21433549426415915,0.5048991710541154,1.3307938904502408,2.1774190502937394,3.195035139719645,4.278427158461676,4.871189922997446,4.152653264276909,2.3743702055829945,0.9644949835736963,0.28997350645526,0.19600222924847863,2.0548678824195594,1.418355190171587,1.2158619165320605,1.3148262152823376,1.8682044695534819,1.8146567715468243,1.5382046006230703,0.9225610624157841,1.0725010077947912,1.6344257905353754,1.8571632347043052,1.9519789846213018,1.6888281134787249,1.5246830760122958,1.2655956987852315,2.0443468550059,4.3015002807964615,6.168484980263042,9.950379451538344,14.160114765167236,16.893532048222607,17.22871629560215,13.54305988682641,9.549448315997337,4.4332203950775275,2.1993385115344775,8.514694170933373,0.37309872922776244,0.40186695278969964,0.3738807429130009,0.379636363636364,0.41428152492668735,0.4225151515151512,0.3589442815249267,0.30513196480938504,0.779262626262626,0.36400782013685357,0.3280303030303039,0.35008797653958973,0.4033322082264368,1.4084848484848487,0.20939393939393935
1324,0.5519495264227381,0.8586840439635797,1.759139213102887,2.7022126530758057,3.9461248229792156,5.428484118346012,6.1962012631685734,5.316526480900344,3.1231020687806486,1.4450892102799924,0.6130482013929974,0.5325460718565266,2.7171860076664878,3.183467106689733,2.7104343329069143,2.759505072224408,3.1521390649403043,2.795928393018806,1.394624645770598,0.5040984703899286,0.7114638467339793,1.6130878358580774,4.1772957984287515,4.162723283747662,3.4570185363359607,2.5503022467644723,3.0027468107150956,3.7005265536927916,5.876092104384865,7.662476555713349,11.827750569753865,17.139831452417855,20.795112290107376,20.813857564245616,16.25943748589718,11.332406795058374,6.047144535025864,4.034636810256709,10.748858764544204,0.42687194525904126,0.42174892703862643,0.38371456500488665,0.3924949494949488,0.35966764418377195,0.12773737373737498,0.023010752688172532,0.019139784946236697,0.043717171717171904,0.10847507331378282,0.280616161616162,0.4803030303030301,0.2548201235349226,2.199393939393939,0.010000000000000004
1333,0.6226803454308623,1.0209487528887942,1.9744860277614054,3.076127217514346,4.178935623122333,5.283682595720195,5.802748806432312,4.917024831384974,3.167552063802276,1.6223946742764432,0.7362186016496083,0.5984279616768706,2.7596989332024457,0.9796805122715676,0.8183741959938498,1.4881829409660075,1.621359079174969,1.4421802312116065,1.118041945159517,0.6681397855332897,1.0737367741224217,1.7758661892137495,1.8081704489890031,1.6493627971878853,1.1018951218600275,1.2963262216869569,6.719058184155271,7.424051168418686,9.389988272741277,11.574633348228955,15.11227726866423,19.282283286855677,22.178716938283554,22.43609727559318,19.04727679069596,15.225165052031725,10.319192399882306,7.692190957216515,13.902363889975774,0.027008797653959346,0.02031115879828325,0.023714565004887684,0.044191919191919185,0.03384164222873918,0.02583838383838383,0.019941348973606866,0.019042033235581502,0.027636363636363813,0.026832844574780305,0.03750505050505068,0.03249266862170111,0.02819028597223063,0.14575757575757578,0.003333333333333333
1336,0.41306062687998857,1.0317255794490356,2.196195920410394,3.365217440056078,4.772846421072094,6.398053414412219,7.227998601842603,6.219425922731268,3.756428684790929,1.7736175737306403,0.6006093383771415,0.3666301332025779,3.189144118341747,1.0628099390257784,1.062441099094339,1.268776498368749,1.5803537628541093,1.0717352943799099,0.6455327496181873,0.13915173278291704,0.2531390101965795,0.8991420883585398,1.4411656714295094,1.4429469168148559,1.4822532115974132,1.02763294995727,5.495110044137503,7.252198184716471,9.912194380866234,12.2777750905114,16.711194079409363,21.90945758530588,25.570993783303837,25.305723594896723,20.52042828376847,15.346057804681921,9.405586773187222,6.449975001191464,14.721033051682008,0.020967741935483834,0.021309012875536427,0.022639296187683337,0.022090909090909057,0.016871945259042002,0.014393939393939157,0.01381231671554229,0.013284457478005648,0.014919191919191688,0.01774193548387088,0.019929292929292845,0.021456500488758575,0.018268621539899194,0.06787878787878789,0.01242424242424243
1339,0.46647093726189137,1.0893856154139205,2.2020052962172647,3.413508806445382,4.9224109812798975,6.483454249121926,7.231716808335872,6.2474187052028505,3.826999688268912,1.8673031530538728,0.6705740916458043,0.4081365684974112,3.248013519197591,1.3219133497459827,1.3068880165722,1.5213794426004186,1.590356532323792,1.0296366272291029,0.5087828882417651,0.07425829305513158,0.2085918784838322,0.8492599331543715,1.3908684216006821,1.6521174507222363,1.6532850332670241,1.0900242905403472,6.577967087405926,7.984257119927603,10.448544286023953,12.685682691949786,16.886526532886315,21.77315084669325,25.271977667934383,25.102054643491147,20.72022245387838,16.002175980882093,10.275336536494168,7.528017166510355,15.144630935205361,0.24245356793743966,0.21998927038626695,0.2693939393939393,0.22109090909090917,0.16719452590420322,0.10851515151515077,0.08087976539589425,0.08383186705767337,0.11383838383838336,0.14363636363636362,0.21074747474747477,0.22990224828934552,0.1740630989889916,1.172727272727273,0.07212121212121213
1342,0.47200605825121394,1.1271669955148718,2.3595249451267173,3.6131716878727227,5.233133096965294,6.981734952541313,7.933036970136685,6.899003391974366,4.235022110047966,2.071161712952257,0.7202617031719648,0.42772287494509337,3.519861925448204,1.7432866918240817,1.6435629016132185,1.819466665577879,1.9641648006286812,1.2289534981325196,0.4067559558060961,0.05026853876734628,0.1541756305348343,0.9489734142661245,2.1799365842126797,2.215994480165719,2.658218899751328,1.4164793783426997,7.911831982659571,9.453559415790656,12.109225713612396,14.323276421518036,18.395925023105953,23.228130034244423,26.777850099789198,26.6607676792238,22.438119172568275,17.643667087293906,11.715761188304786,8.941530187866439,16.673349991398737,0.09621700879765417,0.06154506437768241,0.07948191593352891,0.038888888888888876,0.01020527859237535,0.002323232323232323,2.932551319648094e-05,0.0005180840664711632,0.0074545454545454455,0.02134897360703812,0.02909090909090914,0.07299120234604103,0.03498452070673044,0.8000000000000002,0.0
1364,0.26136266049703755,0.5353536585729585,1.2911637454846272,2.1306482029081595,3.1372562699886593,3.8958567000398734,4.258493684254084,3.6333968148786187,2.170901438623968,0.9182096156906173,0.31845167832510224,0.21086970486800644,1.904567232435908,1.9183214644703077,1.6599067936951128,2.150462854414735,3.147348680362432,2.755171613343035,2.5106323246863367,1.7476844110706287,1.8086634490710294,2.804806773819093,3.3759641145548005,3.1197961045391924,2.395712866286728,2.4506154075576165,1.057836780726968,2.074444090992726,4.466211535943306,6.506808966498192,10.510042556810065,14.430199460790615,17.21525096846699,17.444604664837044,13.45887563084111,9.580885851914145,4.348696353664678,1.5816409113905223,8.592855609041978,1.2039784946236571,1.1185944206008627,1.510615835777126,2.0815252525252474,2.614066471163239,2.453676767676765,1.6538025415444753,1.2251124144672538,1.4468686868686833,1.9177810361681287,2.0795252525252512,1.4860606060606012,1.7341179343400324,5.671818181818183,0.6293939393939392
1367,0.5376848969176113,1.1878946859053787,2.408085437522489,3.595064814765044,5.16200047201192,6.909708049321416,7.945089050751627,6.881707171890393,4.277471610030743,2.1915580844133364,0.810825010136974,0.48639361021852706,3.546491603007305,1.864324458554819,1.8629735952016873,2.0095887940419046,2.1785630781815573,1.2588103979526173,0.28480939570538916,0.05171950364865241,0.09605262566763882,1.1243958259183935,2.667974197659423,2.3796636312565886,2.9130827997378876,1.5560787765385606,8.492954231194155,9.7745828701447,12.203960791710884,14.158342689456362,17.834358286647852,22.27241704439876,25.582903870389607,25.800850953058298,22.158188694655294,17.845560948287055,12.381555549544517,9.643551874953165,16.549833765160855,0.7066177908113371,0.6480793991416277,0.7156207233626551,0.5787676767676765,0.36628543499511257,0.1550404040404042,0.1007917888563048,0.11086021505376285,0.23534343434343472,0.587702834799608,0.6509494949494957,0.839589442815249,0.4741097478263436,4.227575757575758,0.07575757575757579
1378,0.45719283816649536,0.820204281452004,1.8130485220855048,2.829975417045632,4.010651888968542,5.202099792042164,5.831411210439539,4.951612197758515,2.9916073328316815,1.386912971676736,0.5538495309951932,0.4008383523538082,2.614406661206443,1.3374818648882612,1.1624004414088367,1.3329969224754363,1.8017970794412512,1.6691741047071376,1.3894593604097014,0.8300031967378767,0.8126709724542454,1.2984369737960666,1.6235852849480332,1.8954061259149828,1.4128532969739358,1.379806107071899,4.671287264145969,5.802994351711523,8.25703090585892,10.341487923174194,14.243536781821899,18.416798217850502,21.108358312329006,21.284270748015373,17.55961944936502,13.530664301804201,8.20296412922743,5.326981613148488,12.431750657401793,0.4131085043988293,0.43335836909871234,0.43251221896383163,0.44139393939394106,0.3754545454545477,0.2952525252525252,0.1888954056695968,0.1673998044965761,0.17175757575757317,0.2155718475073287,0.31777777777778016,0.4108308895405704,0.32125688731010826,1.7627272727272727,0.16000000000000006
1395,0.5565056997282615,1.2193538428727906,2.435096195133317,3.638401937725568,5.158457244130057,6.87901746624648,7.904508441540969,6.900585958801523,4.3622125335414,2.224803737880897,0.8600224071304605,0.4994879913334721,3.56664466045632,2.1005936531609875,1.9662159118083626,2.057376599194093,2.3693193285448495,1.3914548894512797,0.31777472213699104,0.07720687209329462,0.12743686010681785,1.2114142465232014,2.8576426088006497,2.4234289548994803,3.2849103563795135,1.681031714168821,9.02215849534624,10.265591462538477,12.64551171133129,14.584476490695067,18.14039090511736,22.385953722096453,25.547716632966072,25.75065044690204,22.314483794780692,18.13531673129353,12.885941962521485,10.185481659478107,16.858104326500396,1.2025024437927696,1.014699570815445,1.002150537634405,0.9423838383838379,0.6499608993157381,0.24363636363636104,0.17063538611925447,0.16775171065493383,0.2463030303030284,0.6918181818181784,0.9462424242424209,1.3325317693059637,0.7166472653777841,5.351515151515151,0.16000000000000006
1421,0.49548097747180725,1.1550826093765543,2.418108691160047,3.6328820062406137,5.286758958535926,7.142159611769397,8.224851798218832,7.114950988998861,4.4079585207833185,2.229640709631371,0.8044699251990427,0.46526151851432046,3.6291871095661477,1.5264834267944778,1.5501682970254183,1.6446935955064994,1.8170833143388565,1.2420730996086315,0.3940668211081018,0.11887785046564402,0.14038902107802131,0.9724411077524748,2.344882340802619,1.9973946531296465,2.170159636644994,1.3252141141147504,7.834280144805607,9.184710825973314,11.706075451008152,13.749896202183733,17.645722567277687,22.338649318194147,25.67808403880249,25.84125667583208,21.957583196235426,17.405589237940276,11.81085856948236,8.998120569005856,16.217971172941297,0.20933528836754786,0.2774463519313328,0.24917888563049923,0.19277777777777816,0.07979472140762503,0.04732323232323203,0.03297165200390985,0.03391984359726271,0.03847474747474736,0.07419354838709692,0.1117272727272721,0.2752785923753705,0.134566661449437,4.050909090909092,0.026969696969696987
