date,volume,level,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1994-01-18,186.7,343.16,0.45,0.37,1.47,-0.5
1994-01-19,189.25,343.67,0.46,0.78,0.04,-1.54
1994-01-20,190.25,343.87,0.44,0.83,0.0,0.4
1994-01-21,189.65,343.75,0.44,1.17,0.0,-0.54
1994-01-22,189.3,343.68,0.43,0.73,0.0,-0.88
1994-01-23,188.25,343.47,0.43,0.5,0.0,0.15
1994-01-24,187.55,343.33,0.43,0.28,0.0,1.17
1994-01-25,187.4,343.3,0.43,0.63,0.0,5.41
1994-01-26,187.15,343.25,0.43,0.61,0.01,5.56
1994-01-27,186.75,343.17,0.43,1.0,0.0,3.04
1994-01-28,185.85,342.99,0.43,0.09,0.01,3.52
1994-01-29,186.05,343.03,0.43,0.78,0.0,4.32
1994-01-30,185.42,342.9,0.43,0.62,0.0,3.04
1994-01-31,184.27,342.66,0.43,0.26,0.0,3.14
1994-02-01,183.93,342.59,0.43,0.43,0.0,3.36
1994-02-02,183.88,342.58,0.43,0.19,0.0,1.37
1994-02-03,183.98,342.6,0.46,0.32,0.0,4.75
1994-02-04,183.84,342.57,0.63,0.54,7.15,5.54
1994-02-05,184.36,342.68,0.61,0.31,4.05,1.31
1994-02-06,183.45,342.49,0.53,0.22,0.06,1.35
1994-02-07,182.88,342.37,0.49,0.36,0.0,1.31
1994-02-08,182.78,342.35,0.51,0.24,2.81,3.09
1994-02-09,183.88,342.58,0.47,0.39,0.1,2.09
1994-02-10,183.98,342.6,0.45,0.64,0.24,4.09
1994-02-11,183.65,342.53,0.43,0.27,0.03,4.33
1994-02-12,183.17,342.43,0.43,0.39,0.02,4.52
1994-02-13,182.59,342.31,0.43,0.34,0.67,3.48
1994-02-14,181.58,342.1,0.56,0.35,1.19,0.62
1994-02-15,183.84,342.57,0.97,0.38,13.81,1.68
1994-02-16,184.17,342.64,0.94,0.38,6.7,3.37
1994-02-17,186.55,343.13,0.74,0.44,1.2,1.46
1994-02-18,186.1,343.04,0.6,0.48,0.0,1.09
1994-02-19,188.05,343.43,0.52,0.47,0.12,2.29
1994-02-20,189.8,343.78,0.53,0.77,0.02,5.25
1994-02-21,189.05,343.63,0.62,0.43,7.93,1.91
1994-02-22,188.7,343.56,0.56,0.48,0.18,2.45
1994-02-23,185.8,342.98,0.51,1.33,0.0,6.58
1994-02-24,189.4,343.7,0.51,0.69,0.01,6.26
1994-02-25,189.1,343.64,0.5,0.6,0.0,5.52
1994-02-26,189.8,343.78,0.5,1.44,0.0,7.31
1994-02-27,188.85,343.59,0.5,1.06,0.17,8.24
1994-02-28,187.5,343.32,0.49,0.71,0.15,6.44
1994-03-01,188.55,343.53,0.52,0.8,0.77,7.27
1994-03-02,189.65,343.75,0.55,0.74,2.38,5.61
1994-03-03,189.9,343.8,0.53,1.13,0.02,5.48
1994-03-04,189.5,343.72,0.5,0.96,0.01,8.85
1994-03-05,189.5,343.72,0.49,1.31,0.0,6.67
1994-03-06,188.55,343.53,0.43,0.72,0.0,3.11
1994-03-07,187.6,343.34,0.43,1.12,0.0,6.19
1994-03-08,188.85,343.59,0.42,1.09,0.0,6.12
1994-03-09,189.9,343.8,0.42,2.02,0.0,8.46
1994-03-10,189.9,343.8,0.43,1.59,0.0,8.77
1994-03-11,190.69,343.95,0.43,0.93,0.0,5.07
1994-03-12,191.96,344.18,0.43,1.37,0.02,5.12
1994-03-13,191.43,344.08,0.43,0.97,0.0,6.16
1994-03-14,190.55,343.93,0.42,1.15,0.0,6.73
1994-03-15,190.4,343.9,0.42,1.85,0.0,7.84
1994-03-16,190.4,343.9,0.42,2.35,0.0,9.7
1994-03-17,192.23,344.23,0.42,1.58,0.0,5.94
1994-03-18,192.44,344.27,0.42,1.31,0.0,6.36
1994-03-19,192.38,344.26,0.42,1.59,0.0,5.09
1994-03-20,192.02,344.19,0.42,1.8,0.0,8.79
1994-03-21,191.17,344.05,0.51,1.56,0.0,5.91
1994-03-22,191.49,344.09,0.71,1.36,19.61,6.94
1994-03-23,191.96,344.18,0.59,1.68,0.56,6.02
1994-03-24,192.49,344.28,0.5,2.22,0.0,7.76
1994-03-25,193.34,344.44,0.45,2.86,0.0,10.79
1994-03-26,193.5,344.47,0.43,2.81,0.02,11.57
1994-03-27,193.18,344.41,0.42,1.31,0.03,6.86
1994-03-28,192.28,344.24,0.42,2.32,0.0,7.34
1994-03-29,193.82,344.55,0.42,1.98,0.0,7.96
1994-03-30,194.78,344.73,0.42,2.83,0.0,8.99
1994-03-31,195.94,344.95,0.42,1.63,0.0,6.96
1994-04-01,195.73,344.91,0.42,1.8,0.0,9.59
1994-04-02,195.14,344.8,0.43,1.55,0.04,6.28
1994-04-03,194.35,344.65,0.45,1.91,2.49,4.27
1994-04-04,193.87,344.56,0.44,2.25,0.17,3.63
1994-04-05,194.72,344.72,0.44,1.26,0.71,5.06
1994-04-06,195.46,344.86,0.46,1.55,2.37,3.32
1994-04-07,196.72,345.09,0.45,1.98,0.42,5.32
1994-04-08,197.3,345.19,0.45,1.98,1.18,6.33
1994-04-09,198.29,345.36,0.43,2.02,0.01,4.36
1994-04-10,197.19,345.17,0.44,1.61,0.9,5.37
1994-04-11,196.55,345.06,0.46,1.65,4.11,2.94
1994-04-12,198.29,345.36,0.44,2.38,0.19,3.35
1994-04-13,198.06,345.32,0.43,2.98,0.03,4.96
1994-04-14,197.36,345.2,0.43,2.27,0.09,5.74
1994-04-15,196.72,345.09,0.45,1.73,2.55,3.96
1994-04-16,195.88,344.94,0.44,1.56,0.15,3.05
1994-04-17,194.88,344.75,0.43,2.06,0.02,4.56
1994-04-18,194.29,344.64,0.42,1.57,0.01,5.3
1994-04-19,193.76,344.54,0.46,1.77,1.05,6.31
1994-04-20,192.76,344.33,0.62,1.38,7.29,5.6
1994-04-21,193.34,344.44,0.68,1.26,11.83,4.3
1994-04-22,192.81,344.34,0.56,2.07,0.23,5.56
1994-04-23,192.07,344.2,0.49,3.59,0.0,9.45
1994-04-24,191.06,344.03,0.47,3.06,0.31,9.79
1994-04-25,190.35,343.89,0.51,1.83,3.78,7.07
1994-04-26,189.7,343.76,0.55,2.71,0.12,6.39
1994-04-27,188.75,343.57,0.57,3.22,0.0,10.2
1994-04-28,188.05,343.43,0.58,3.29,0.0,11.86
1994-04-29,187.05,343.23,0.6,4.18,0.0,11.01
1994-04-30,186.4,343.1,0.59,3.72,0.0,10.47
1994-05-01,185.61,342.94,0.58,4.35,0.0,13.26
1994-05-02,185.61,342.94,0.57,4.69,0.0,15.2
1994-05-03,183.88,342.58,0.58,4.48,0.0,13.05
1994-05-04,182.97,342.39,0.58,2.77,0.0,11.56
1994-05-05,182.01,342.19,0.51,2.19,0.0,10.9
1994-05-06,181.39,342.06,0.42,2.58,0.0,9.13
1994-05-07,180.64,341.9,0.42,4.65,0.0,11.58
1994-05-08,179.63,341.68,0.5,3.54,0.05,11.75
1994-05-09,178.89,341.52,0.68,1.7,8.45,7.22
1994-05-10,177.97,341.32,0.65,2.6,0.27,8.68
1994-05-11,177.7,341.26,0.6,4.21,0.0,10.6
1994-05-12,178.89,341.52,0.58,3.36,0.37,10.9
1994-05-13,181.2,342.02,0.53,3.61,0.0,9.37
1994-05-14,184.46,342.7,0.43,2.35,3.66,10.13
1994-05-15,185.95,343.01,0.42,4.12,0.1,9.62
1994-05-16,184.84,342.78,0.42,3.21,0.0,11.66
1994-05-17,185.8,342.98,0.46,3.48,0.0,11.34
1994-05-18,187.15,343.25,0.62,1.91,9.33,8.85
1994-05-19,188.2,343.46,0.59,3.14,0.35,10.19
1994-05-20,188.6,343.54,0.52,4.62,0.0,13.38
1994-05-21,190.0,343.82,0.42,5.36,0.0,13.76
1994-05-22,189.2,343.66,0.41,4.66,0.0,14.76
1994-05-23,187.9,343.4,0.42,3.97,0.04,14.54
1994-05-24,187.3,343.28,0.42,3.46,0.03,14.91
1994-05-25,187.25,343.27,0.42,2.2,1.05,11.74
1994-05-26,187.0,343.22,0.42,4.41,0.0,13.43
1994-05-27,187.95,343.41,0.42,3.14,0.0,13.24
1994-05-28,188.1,343.44,0.41,4.38,0.0,12.52
1994-05-29,186.95,343.21,0.42,4.56,0.0,13.29
1994-05-30,185.8,342.98,0.42,4.28,0.11,13.35
1994-05-31,185.66,342.95,0.42,4.47,0.0,16.72
1994-06-01,184.8,342.77,0.42,4.32,0.0,16.42
1994-06-02,185.13,342.84,0.41,4.34,0.0,18.96
1994-06-03,185.76,342.97,0.41,4.8,0.0,16.44
1994-06-04,184.89,342.79,0.42,4.82,0.0,15.09
1994-06-05,183.84,342.57,0.42,4.07,0.0,13.64
1994-06-06,182.83,342.36,0.41,4.51,0.0,16.33
1994-06-07,182.4,342.27,0.41,5.94,0.0,15.73
1994-06-08,182.21,342.23,0.44,6.36,0.0,16.53
1994-06-09,182.64,342.32,0.51,3.84,10.83,14.71
1994-06-10,183.12,342.42,0.46,4.6,0.43,13.18
1994-06-11,182.4,342.27,0.43,5.72,0.0,13.99
1994-06-12,181.29,342.04,0.42,4.09,2.19,11.22
1994-06-13,180.41,341.85,0.41,4.98,0.09,11.85
1994-06-14,180.14,341.79,0.41,5.2,0.0,14.47
1994-06-15,179.77,341.71,0.41,4.93,0.0,15.18
1994-06-16,179.63,341.68,0.41,6.13,0.0,16.9
1994-06-17,179.9,341.74,0.41,6.25,0.0,17.7
1994-06-18,179.77,341.71,0.41,4.87,0.0,16.16
1994-06-19,178.57,341.45,0.41,5.74,0.0,16.65
1994-06-20,177.1,341.13,0.42,4.79,0.0,16.62
1994-06-21,177.05,341.12,0.41,4.54,0.0,16.46
1994-06-22,176.83,341.07,0.41,5.64,0.0,17.26
1994-06-23,175.87,340.86,0.41,7.3,0.0,18.89
1994-06-24,174.93,340.65,0.41,7.08,0.0,18.46
1994-06-25,173.44,340.32,0.45,5.99,0.0,17.5
1994-06-26,172.36,340.08,0.51,3.87,12.95,14.62
1994-06-27,171.78,339.95,0.47,2.88,2.34,12.77
1994-06-28,170.77,339.72,0.43,5.68,0.02,16.04
1994-06-29,170.46,339.65,0.41,6.13,0.0,16.98
1994-06-30,170.94,339.76,0.41,6.93,0.0,20.6
1994-07-01,171.95,339.99,0.41,6.28,0.0,19.33
1994-07-02,171.87,339.97,0.41,6.1,0.0,20.16
1994-07-03,170.46,339.65,0.41,6.65,0.0,20.64
1994-07-04,169.5,339.43,0.41,7.75,0.0,22.46
1994-07-05,169.1,339.34,0.41,6.93,0.0,24.25
1994-07-06,168.79,339.27,0.41,6.81,0.0,22.07
1994-07-07,167.82,339.05,0.41,5.51,0.0,19.22
1994-07-08,166.57,338.76,0.41,5.55,0.0,17.13
1994-07-09,165.02,338.4,0.41,5.77,0.0,19.29
1994-07-10,163.99,338.16,0.41,5.89,0.0,19.44
1994-07-11,162.7,337.86,0.41,7.06,0.0,20.59
1994-07-12,162.1,337.72,0.41,6.81,0.0,20.22
1994-07-13,162.18,337.74,0.41,6.56,0.0,19.93
1994-07-14,161.37,337.55,0.41,5.99,0.0,20.0
1994-07-15,161.49,337.58,0.41,6.34,0.0,21.26
1994-07-16,161.02,337.47,0.41,7.15,0.0,22.58
1994-07-17,160.16,337.27,0.41,6.1,0.0,22.75
1994-07-18,158.66,336.92,0.41,7.65,0.0,22.6
1994-07-19,159.26,337.06,0.42,6.22,0.0,20.74
1994-07-20,160.29,337.3,0.41,4.18,1.68,18.21
1994-07-21,159.52,337.12,0.41,6.22,0.09,18.87
1994-07-22,158.4,336.86,0.41,6.11,0.0,19.9
1994-07-23,158.53,336.89,0.41,5.16,0.0,19.79
1994-07-24,158.96,336.99,0.41,5.18,0.08,19.19
1994-07-25,158.23,336.82,0.42,5.42,0.0,19.49
1994-07-26,158.66,336.92,0.41,4.26,0.0,19.3
1994-07-27,159.13,337.03,0.41,5.85,0.0,20.67
1994-07-28,159.52,337.12,0.41,6.95,0.0,21.66
1994-07-29,160.34,337.31,0.42,5.36,0.0,21.28
1994-07-30,162.18,337.74,0.42,4.28,0.1,20.26
1994-07-31,161.02,337.47,0.42,4.45,0.05,20.67
1994-08-01,160.12,337.26,0.42,3.7,0.63,19.95
1994-08-02,160.12,337.26,0.41,4.14,0.0,18.65
1994-08-03,160.38,337.32,0.41,5.59,0.0,19.07
1994-08-04,161.11,337.49,0.41,5.78,0.0,19.73
1994-08-05,161.75,337.64,0.41,5.61,0.0,20.56
1994-08-06,161.75,337.64,0.41,6.32,0.0,22.24
1994-08-07,160.29,337.3,0.41,5.71,0.0,21.3
1994-08-08,159.3,337.07,0.41,5.39,0.0,23.82
1994-08-09,159.86,337.2,0.41,5.07,0.0,22.44
1994-08-10,159.82,337.19,0.41,4.36,0.02,20.36
1994-08-11,159.0,337.0,0.41,6.63,0.04,20.16
1994-08-12,158.14,336.8,0.41,6.08,0.0,19.77
1994-08-13,157.11,336.56,0.42,6.12,0.0,20.28
1994-08-14,155.78,336.25,0.42,4.13,0.16,19.98
1994-08-15,154.7,336.0,0.42,2.52,0.28,16.19
1994-08-16,154.11,335.86,0.41,4.58,0.01,17.98
1994-08-17,154.7,336.0,0.41,5.47,0.0,20.3
1994-08-18,156.162,336.34,0.42,5.51,0.0,20.93
1994-08-19,156.205,336.35,0.41,4.02,0.01,17.76
1994-08-20,156.549,336.43,0.42,5.28,0.0,19.86
1994-08-21,155.732,336.24,0.41,4.06,0.0,20.43
1994-08-22,154.49,335.95,0.41,5.09,0.0,21.7
1994-08-23,156.033,336.31,0.42,4.08,0.0,21.21
1994-08-24,157.409,336.63,0.43,4.02,0.01,20.69
1994-08-25,158.011,336.77,0.43,2.75,6.86,17.56
1994-08-26,158.398,336.86,0.42,3.13,0.18,17.03
1994-08-27,158.613,336.91,0.41,4.68,0.0,18.87
1994-08-28,157.71,336.7,0.41,4.99,0.0,19.25
1994-08-29,156.764,336.48,0.42,4.08,0.0,20.96
1994-08-30,157.882,336.74,0.42,3.41,0.0,18.72
1994-08-31,158.613,336.91,0.42,3.32,0.42,19.59
1994-09-01,159.903,337.21,0.46,3.29,0.28,19.68
1994-09-02,160.462,337.34,0.47,2.52,11.47,16.61
1994-09-03,160.29,337.3,0.44,3.0,0.27,14.15
1994-09-04,159.129,337.03,0.42,4.28,0.0,16.81
1994-09-05,158.269,336.83,0.42,3.82,0.0,17.0
1994-09-06,158.656,336.92,0.42,3.95,0.0,16.66
1994-09-07,159.903,337.21,0.42,4.25,0.0,18.5
1994-09-08,160.978,337.46,0.42,3.4,0.03,18.24
1994-09-09,161.967,337.69,0.42,1.97,0.01,14.1
1994-09-10,161.709,337.63,0.42,3.42,0.0,15.6
1994-09-11,160.591,337.37,0.42,2.95,0.01,16.07
1994-09-12,159.258,337.06,0.43,3.87,0.06,17.68
1994-09-13,161.15,337.5,0.46,3.2,10.13,17.76
1994-09-14,161.193,337.51,0.46,2.48,6.41,15.42
1994-09-15,161.365,337.55,0.43,2.92,0.57,11.68
1994-09-16,161.666,337.62,0.42,2.65,0.0,12.22
1994-09-17,162.1,337.72,0.42,2.63,0.02,12.26
1994-09-18,161.193,337.51,0.42,2.28,1.57,10.18
1994-09-19,160.462,337.34,0.42,2.29,0.0,9.35
1994-09-20,160.118,337.26,0.48,2.89,0.33,11.22
1994-09-21,161.537,337.59,0.62,1.35,27.46,11.37
1994-09-22,162.784,337.88,0.62,1.13,15.11,8.9
1994-09-23,163.085,337.95,0.59,1.21,8.34,11.24
1994-09-24,164.676,338.32,0.54,1.18,6.32,11.4
1994-09-25,163.73,338.1,0.47,2.73,0.22,11.74
1994-09-26,162.655,337.85,0.44,1.7,0.0,12.94
1994-09-27,163.343,338.01,0.43,2.05,0.02,13.8
1994-09-28,163.902,338.14,0.43,1.72,0.17,13.06
1994-09-29,164.547,338.29,0.61,1.73,1.06,14.28
1994-09-30,166.482,338.74,0.95,1.32,40.59,11.2
1994-10-01,168.832,339.28,1.04,1.25,35.39,13.69
1994-10-02,167.952,339.08,0.77,1.44,0.67,14.35
1994-10-03,167.084,338.88,0.61,1.09,0.3,12.01
1994-10-04,167.17,338.9,0.54,1.27,0.02,12.42
1994-10-05,167.17,338.9,0.53,1.28,5.13,12.6
1994-10-06,167.82,339.05,0.48,1.37,1.04,8.61
1994-10-07,167.514,338.98,0.45,2.51,0.0,9.04
1994-10-08,168.48,339.2,0.43,1.17,0.0,9.57
1994-10-09,167.471,338.97,0.48,0.92,0.0,9.11
1994-10-10,166.826,338.82,1.28,0.95,17.25,11.58
1994-10-11,174.025,340.45,1.87,0.91,101.78,12.38
1994-10-12,175.825,340.85,3.24,0.96,31.77,13.0
1994-10-13,176.05,340.9,6.32,1.03,5.13,12.95
1994-10-14,175.78,340.84,4.73,0.96,0.1,11.63
1994-10-15,175.33,340.74,3.57,0.95,0.0,11.85
1994-10-16,174.7,340.6,2.85,0.91,1.05,12.72
1994-10-17,174.16,340.48,2.58,0.79,1.13,10.64
1994-10-18,173.575,340.35,2.28,0.89,0.02,11.48
1994-10-19,173.215,340.27,2.58,0.89,13.72,10.46
1994-10-20,172.765,340.17,5.03,0.91,20.59,12.02
1994-10-21,171.912,339.98,3.98,0.64,0.71,9.3
1994-10-22,172.675,340.15,3.02,0.96,0.0,9.56
1994-10-23,173.44,340.32,2.6,0.8,0.05,12.42
1994-10-24,173.125,340.25,2.3,0.56,1.66,9.66
1994-10-25,172.585,340.13,2.02,0.59,0.0,8.62
1994-10-26,171.604,339.91,1.71,1.01,0.0,9.71
1994-10-27,170.68,339.7,1.7,0.41,0.01,8.49
1994-10-28,169.58,339.45,1.93,0.54,30.8,10.29
1994-10-29,169.272,339.38,2.16,0.47,1.62,7.0
1994-10-30,168.084,339.11,2.11,0.29,0.0,7.51
1994-10-31,167.6,339.0,1.85,0.92,0.0,9.63
1994-11-01,167.256,338.92,1.52,0.4,0.01,10.21
1994-11-02,166.439,338.73,1.2,0.32,0.0,10.89
1994-11-03,165.622,338.54,0.93,0.35,0.0,10.27
1994-11-04,166.482,338.74,0.97,0.62,0.63,12.48
1994-11-05,169.712,339.48,1.85,0.55,16.11,11.68
1994-11-06,175.6,340.8,1.82,0.32,0.37,7.05
1994-11-07,181.1,342.0,1.44,0.45,0.0,7.57
1994-11-08,187.05,343.23,1.04,0.19,0.0,7.25
1994-11-09,190.953,344.01,0.74,0.45,0.0,9.36
1994-11-10,194.61,344.7,0.56,0.55,0.02,9.42
1994-11-11,198.288,345.36,0.52,0.5,0.04,9.51
1994-11-12,201.884,345.98,0.52,0.44,0.01,7.92
1994-11-13,205.12,346.52,0.52,0.38,0.81,10.11
1994-11-14,204.28,346.38,0.52,0.36,0.01,7.44
1994-11-15,208.78,347.13,0.51,0.18,0.0,6.3
1994-11-16,212.74,347.79,0.51,0.9,0.0,10.43
1994-11-17,212.08,347.68,0.51,0.7,0.0,11.39
1994-11-18,212.08,347.68,0.51,0.47,0.01,9.26
1994-11-19,215.02,348.17,0.51,0.07,0.0,9.21
1994-11-20,214.42,348.07,0.51,0.12,0.0,9.23
1994-11-21,213.52,347.92,0.51,0.33,0.0,9.93
1994-11-22,214.78,348.13,0.51,0.21,0.0,7.87
1994-11-23,217.6,348.6,0.52,0.44,0.0,11.47
1994-11-24,217.6,348.6,0.51,0.4,0.0,8.82
1994-11-25,215.98,348.33,0.5,0.39,0.0,8.96
1994-11-26,214.9,348.15,0.43,0.18,0.0,6.94
1994-11-27,212.86,347.81,0.43,0.05,0.0,5.77
1994-11-28,211.54,347.59,0.45,0.63,0.0,7.62
1994-11-29,213.28,347.88,0.55,0.14,3.69,7.08
1994-11-30,216.34,348.39,0.66,0.2,4.65,8.26
1994-12-01,214.9,348.15,0.54,0.17,0.09,7.84
1994-12-02,212.26,347.71,0.48,0.01,0.0,7.82
1994-12-03,210.58,347.43,0.58,0.13,2.96,9.12
1994-12-04,209.62,347.27,0.98,0.08,6.95,7.69
1994-12-05,208.9,347.15,0.74,0.24,0.16,8.85
1994-12-06,211.9,347.65,0.51,0.17,0.0,8.88
1994-12-07,212.5,347.75,0.45,0.15,0.0,6.1
1994-12-08,213.64,347.94,0.44,0.06,0.0,5.34
1994-12-09,212.86,347.81,0.43,0.03,0.0,3.35
1994-12-10,212.02,347.67,0.43,0.36,0.04,7.43
1994-12-11,210.7,347.45,0.43,0.81,0.0,7.43
1994-12-12,209.44,347.24,0.43,0.57,0.0,8.87
1994-12-13,207.88,346.98,0.43,0.05,0.14,6.86
1994-12-14,207.22,346.87,0.43,0.0,0.35,3.48
1994-12-15,205.0,346.5,0.43,0.09,0.0,4.87
1994-12-16,204.58,346.43,0.43,0.12,0.0,4.72
1994-12-17,203.5,346.25,0.43,0.17,0.0,3.35
1994-12-18,202.3,346.05,0.43,0.05,0.0,2.72
1994-12-19,201.42,345.9,0.44,0.41,0.6,5.23
1994-12-20,201.478,345.91,0.47,0.0,2.4,0.68
1994-12-21,199.274,345.53,0.48,0.03,0.15,0.85
1994-12-22,197.65,345.25,0.51,0.04,2.88,1.55
1994-12-23,196.954,345.13,0.47,0.35,0.09,-1.64
1994-12-24,196.664,345.08,0.44,0.26,0.0,-2.15
1994-12-25,196.78,345.1,0.43,0.45,0.0,-0.9
1994-12-26,195.67,344.9,0.43,0.12,0.0,-2.87
1994-12-27,194.822,344.74,0.43,0.12,0.0,-1.52
1994-12-28,195.14,344.8,0.43,0.2,0.0,2.32
1994-12-29,194.504,344.68,0.43,0.79,0.0,3.19
1994-12-30,193.55,344.49,0.43,0.79,0.0,5.89
1994-12-31,192.97,344.37,0.49,0.66,0.02,8.61
1995-01-01,192.33,344.25,0.76,0.14,11.28,6.08
1995-01-02,191.11,344.04,0.75,0.02,6.87,-1.5
1995-01-03,191.01,344.02,0.66,0.59,0.22,-1.63
1995-01-04,191.96,344.18,0.56,0.59,0.0,-3.28
1995-01-05,193.18,344.41,0.49,0.59,0.0,-2.21
1995-01-06,194.56,344.69,0.47,0.3,1.36,-1.47
1995-01-07,194.35,344.65,0.47,0.28,0.77,0.47
1995-01-08,193.34,344.44,0.46,0.34,0.0,-0.09
1995-01-09,192.33,344.25,0.51,0.78,2.95,1.81
1995-01-10,192.81,344.34,0.51,0.71,0.61,3.05
1995-01-11,192.23,344.23,0.47,1.07,0.02,3.61
1995-01-12,191.06,344.03,0.44,0.65,0.39,5.22
1995-01-13,193.18,344.41,0.43,1.2,0.0,1.07
1995-01-14,193.5,344.47,0.43,1.8,0.0,-0.27
1995-01-15,192.23,344.23,0.43,0.79,0.0,0.3
1995-01-16,191.59,344.11,0.43,0.89,0.0,2.8
1995-01-17,193.08,344.39,0.43,0.55,0.0,3.63
1995-01-18,193.02,344.38,0.47,1.13,0.0,7.42
1995-01-19,192.86,344.35,0.57,0.49,4.84,3.12
1995-01-20,192.38,344.26,0.52,0.39,0.1,3.94
1995-01-21,191.54,344.1,0.46,0.29,0.0,2.57
1995-01-22,190.3,343.88,0.44,0.45,0.02,3.35
1995-01-23,189.65,343.75,0.43,0.23,0.0,5.69
1995-01-24,189.0,343.62,0.43,0.46,0.01,6.98
1995-01-25,187.6,343.34,0.43,0.38,0.01,5.63
1995-01-26,188.2,343.46,0.43,0.08,0.0,7.39
1995-01-27,187.6,343.34,0.43,0.53,0.08,6.48
1995-01-28,188.35,343.49,0.43,0.55,0.0,4.8
1995-01-29,187.9,343.4,0.43,0.31,0.02,3.67
1995-01-30,187.05,343.23,0.43,0.21,0.03,4.88
1995-01-31,189.35,343.69,0.43,0.7,0.01,5.72
1995-02-01,190.4,343.9,0.43,0.1,0.0,3.86
1995-02-02,191.54,344.1,0.43,0.84,0.01,6.78
1995-02-03,193.18,344.41,0.43,0.34,0.0,4.47
1995-02-04,194.29,344.64,0.43,0.63,0.0,2.84
1995-02-05,193.66,344.52,0.43,1.42,0.0,7.4
1995-02-06,193.02,344.38,0.43,1.13,0.0,8.14
1995-02-07,193.02,344.38,0.43,0.99,0.0,6.93
1995-02-08,193.34,344.44,0.43,0.71,0.0,6.99
1995-02-09,194.19,344.62,0.43,0.35,0.01,6.66
1995-02-10,193.82,344.55,0.43,0.42,0.02,5.18
1995-02-11,193.71,344.53,0.43,0.42,0.0,5.01
1995-02-12,193.13,344.4,0.43,0.45,0.0,5.58
1995-02-13,192.49,344.28,0.43,0.48,0.0,7.11
1995-02-14,192.6,344.3,0.43,0.57,0.11,6.93
1995-02-15,192.17,344.22,0.43,0.39,0.11,7.33
1995-02-16,190.9,344.0,0.43,0.61,0.03,9.37
1995-02-17,190.1,343.84,0.42,0.74,0.0,8.25
1995-02-18,190.953,344.01,0.43,1.96,0.01,9.76
1995-02-19,189.9,343.8,0.43,0.69,0.0,5.13
1995-02-20,189.3,343.68,0.42,1.0,0.0,4.33
1995-02-21,189.15,343.65,0.43,1.59,0.0,8.26
1995-02-22,188.15,343.45,0.45,1.1,0.79,8.13
1995-02-23,189.25,343.67,0.48,0.7,2.14,3.09
1995-02-24,190.1,343.84,0.45,0.55,0.08,3.92
1995-02-25,189.65,343.75,0.43,1.08,0.04,8.71
1995-02-26,188.9,343.6,0.45,1.89,0.28,8.94
1995-02-27,188.05,343.43,0.5,0.52,3.26,0.75
1995-02-28,187.05,343.23,0.47,1.81,0.09,2.37
1995-03-01,186.45,343.11,0.44,2.18,0.0,4.02
1995-03-02,185.324,342.88,0.43,1.31,0.0,5.17
1995-03-03,186.45,343.11,0.43,1.03,0.0,4.49
1995-03-04,183.74,342.55,0.44,1.21,0.8,3.3
1995-03-05,183.164,342.43,0.44,0.94,0.2,-0.55
1995-03-06,182.396,342.27,0.46,0.75,0.75,3.45
1995-03-07,181.628,342.11,0.49,0.67,2.62,1.69
1995-03-08,180.502,341.87,0.49,1.63,0.0,4.09
1995-03-09,181.244,342.03,0.5,0.87,3.28,1.81
1995-03-10,180.916,341.96,0.47,1.29,0.09,2.79
1995-03-11,180.272,341.82,0.44,1.35,0.02,7.04
1995-03-12,179.444,341.64,0.43,1.41,0.0,6.58
1995-03-13,178.662,341.47,0.43,1.68,0.0,7.2
1995-03-14,177.696,341.26,0.43,1.21,0.0,6.2
1995-03-15,177.282,341.17,0.43,1.31,0.0,5.05
1995-03-16,176.41,340.98,0.48,1.47,1.36,6.86
1995-03-17,176.684,341.04,0.55,1.02,5.89,3.61
1995-03-18,176.914,341.09,0.5,1.22,0.14,5.16
1995-03-19,177.42,341.2,0.45,1.82,0.0,6.26
1995-03-20,176.684,341.04,0.43,2.78,0.01,8.14
1995-03-21,178.064,341.34,0.42,2.19,0.0,5.72
1995-03-22,180.088,341.78,0.42,2.64,0.0,5.23
1995-03-23,181.868,342.16,0.42,2.19,0.0,3.9
1995-03-24,184.076,342.62,0.42,2.1,0.0,3.55
1995-03-25,184.7,342.75,0.42,2.47,0.0,7.21
1995-03-26,184.124,342.63,0.42,1.64,0.0,5.49
1995-03-27,183.164,342.43,0.42,2.14,0.0,6.33
1995-03-28,185.18,342.85,0.42,2.37,0.02,7.7
1995-03-29,187.75,343.37,0.42,1.95,0.0,3.87
1995-03-30,190.1,343.84,0.41,3.35,0.31,7.61
1995-03-31,189.8,343.78,0.42,4.09,0.0,1.98
1995-04-01,190.85,343.99,0.42,2.97,0.0,5.65
1995-04-02,189.8,343.78,0.42,3.26,0.0,8.33
1995-04-03,189.0,343.62,0.42,4.76,0.0,10.08
1995-04-04,188.7,343.56,0.42,2.82,0.0,9.01
1995-04-05,187.95,343.41,0.42,3.4,0.0,9.14
1995-04-06,186.8,343.18,0.42,2.45,0.0,9.35
1995-04-07,186.0,343.02,0.42,2.18,0.0,8.71
1995-04-08,185.564,342.93,0.42,3.3,0.0,10.4
1995-04-09,184.988,342.81,0.42,4.46,0.0,11.99
1995-04-10,184.268,342.66,0.42,4.63,0.0,10.49
1995-04-11,183.5,342.5,0.42,3.82,0.0,9.04
